## Exporter_Queue_Usage
ラベル: data_type=traces, exporter=otlp, instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/exporter/exporterhelper
説明: Exporter: キュー使用率
クエリ: otelcol_exporter_queue_size{job="otel-collector-self"} / otelcol_exporter_queue_capacity{job="otel-collector-self"}
単位: ratio

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 18:10:33, 0, 0.00%
2026-03-27 18:10:48, 0, 0.00%
2026-03-27 18:11:03, 0, 0.00%
2026-03-27 18:11:18, 0, 0.00%
2026-03-27 18:11:33, 0, 0.00%
2026-03-27 18:11:48, 0, 0.00%
2026-03-27 18:12:03, 0, 0.00%
2026-03-27 18:12:18, 0, 0.00%
2026-03-27 18:12:33, 0, 0.00%
2026-03-27 18:12:48, 0, 0.00%
2026-03-27 18:13:03, 0, 0.00%
2026-03-27 18:13:18, 0, 0.00%
2026-03-27 18:13:33, 0, 0.00%
