## Exporter_Queue_Usage
ラベル: data_type=traces, exporter=otlp, instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/exporter/exporterhelper
説明: Exporter: キュー使用率
クエリ: otelcol_exporter_queue_size{job="otel-collector-self"} / otelcol_exporter_queue_capacity{job="otel-collector-self"}
単位: ratio

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 18:37:07, 0, 0.00%
2026-03-27 18:37:22, 0, 0.00%
2026-03-27 18:37:37, 0, 0.00%
2026-03-27 18:37:52, 0, 0.00%
2026-03-27 18:38:07, 0, 0.00%
2026-03-27 18:38:22, 0, 0.00%
2026-03-27 18:38:37, 0, 0.00%
2026-03-27 18:38:52, 0, 0.00%
2026-03-27 18:39:07, 0, 0.00%
2026-03-27 18:39:22, 0, 0.00%
2026-03-27 18:39:37, 0, 0.00%
2026-03-27 18:39:52, 0, 0.00%
2026-03-27 18:51:52, 0, 0.00%
