## Uptime_seconds
ラベル: instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/service
説明: Collector Uptime - 起動時間
クエリ: otelcol_process_uptime_seconds_total{job="otel-collector-self"}
単位: seconds

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 18:37:07, 11.67671616, 11.68s
2026-03-27 18:37:22, 26.674173835, 26.67s
2026-03-27 18:37:37, 41.6761667, 41.68s
2026-03-27 18:37:52, 56.676308115, 56.68s
2026-03-27 18:38:07, 71.675315064, 1.19m
2026-03-27 18:38:22, 86.676258806, 1.44m
2026-03-27 18:38:37, 101.675221264, 1.69m
2026-03-27 18:38:52, 116.675374043, 1.94m
2026-03-27 18:39:07, 131.675410185, 2.19m
2026-03-27 18:39:22, 146.676241842, 2.44m
2026-03-27 18:39:37, 161.675405321, 2.69m
2026-03-27 18:39:52, 7.208423267, 7.21s
2026-03-27 18:40:07, 0.847956686, 0.85s
2026-03-27 18:40:22, 15.848817873, 15.85s
2026-03-27 18:40:37, 30.84716391, 30.85s
2026-03-27 18:40:52, 45.849181915, 45.85s
2026-03-27 18:41:07, 60.848128148, 1.01m
2026-03-27 18:41:22, 75.84676164, 1.26m
2026-03-27 18:41:37, 90.848374025, 1.51m
2026-03-27 18:41:52, 105.847569357, 1.76m
2026-03-27 18:42:07, 120.849999925, 2.01m
2026-03-27 18:42:22, 135.84668606, 2.26m
2026-03-27 18:42:37, 150.848437894, 2.51m
2026-03-27 18:42:52, 165.848635824, 2.76m
2026-03-27 18:43:07, 180.848327717, 3.01m
2026-03-27 18:43:22, 195.848100873, 3.26m
2026-03-27 18:43:37, 210.846784818, 3.51m
2026-03-27 18:43:52, 225.848752797, 3.76m
2026-03-27 18:44:07, 240.847214387, 4.01m
2026-03-27 18:44:22, 255.850775227, 4.26m
2026-03-27 18:44:37, 270.846482644, 4.51m
2026-03-27 18:44:52, 285.846568954, 4.76m
2026-03-27 18:45:07, 300.846567677, 5.01m
2026-03-27 18:45:22, 315.848848534, 5.26m
2026-03-27 18:45:37, 330.848392862, 5.51m
2026-03-27 18:45:52, 345.847456, 5.76m
2026-03-27 18:46:07, 360.848167724, 6.01m
2026-03-27 18:46:22, 375.846944639, 6.26m
2026-03-27 18:46:37, 390.846650001, 6.51m
2026-03-27 18:46:52, 405.848478491, 6.76m
2026-03-27 18:47:07, 420.84831867, 7.01m
2026-03-27 18:47:22, 435.846471313, 7.26m
2026-03-27 18:47:37, 450.846719173, 7.51m
2026-03-27 18:47:52, 465.848460971, 7.76m
2026-03-27 18:48:07, 480.846855897, 8.01m
2026-03-27 18:48:22, 495.848684288, 8.26m
2026-03-27 18:48:37, 510.849150889, 8.51m
2026-03-27 18:48:52, 525.84953578, 8.76m
2026-03-27 18:49:07, 540.848458703, 9.01m
2026-03-27 18:49:22, 555.849069991, 9.26m
2026-03-27 18:49:37, 570.847304686, 9.51m
2026-03-27 18:49:52, 585.846531538, 9.76m
2026-03-27 18:50:07, 600.847184733, 10.01m
2026-03-27 18:50:22, 615.847263081, 10.26m
2026-03-27 18:50:37, 630.846975033, 10.51m
2026-03-27 18:50:52, 645.848548663, 10.76m
2026-03-27 18:51:07, 660.846715077, 11.01m
2026-03-27 18:51:22, 675.848590134, 11.26m
2026-03-27 18:51:37, 690.848949796, 11.51m
2026-03-27 18:51:52, 3.966953825, 3.97s
