## Exporter_Sent_Spans_Total
ラベル: exporter=debug, instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/exporter/exporterhelper
説明: Exporter: テスト期間中に送信成功したSpans累計
クエリ: increase(otelcol_exporter_sent_spans_total{job="otel-collector-self"}[3m])
単位: count

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 17:47:48, 185907.546, 185908
2026-03-27 17:48:03, 473493.42480000004, 473493
2026-03-27 17:48:18, 759653.9789142857, 759654
2026-03-27 17:48:33, 1045672.0005600002, 1,045,672
2026-03-27 17:48:48, 1329461.2523076923, 1,329,461
2026-03-27 17:49:03, 1615380.332050048, 1,615,380
2026-03-27 17:49:18, 1899256.9846105264, 1,899,257
2026-03-27 17:49:33, 2183087.181, 2,183,087
2026-03-27 17:49:48, 2469049.485408, 2,469,049
2026-03-27 17:50:03, 2752886.9789142855, 2,752,887
2026-03-27 17:50:18, 3027968.5536086396, 3,027,969
2026-03-27 17:50:33, 3311796.5242963447, 3,311,797
2026-03-27 17:50:48, 3399783.428571428, 3,399,783
2026-03-27 17:51:03, 3399783.428571428, 3,399,783
2026-03-27 17:51:18, 3399880.5680162287, 3,399,881
2026-03-27 17:51:33, 3395474.2748737177, 3,395,474
2026-03-27 17:51:48, 3397745.3198930263, 3,397,745
2026-03-27 17:52:03, 3395551.8857142855, 3,395,552
2026-03-27 17:52:18, 3395551.8857142855, 3,395,552
2026-03-27 17:52:33, 3395648.904254407, 3,395,649
2026-03-27 17:52:48, 3389190.171428571, 3,389,190
2026-03-27 17:53:03, 3384881.259856918, 3,384,881
2026-03-27 17:53:18, 3397914.514285714, 3,397,915
2026-03-27 17:53:33, 3395701.72280792, 3,395,702
2026-03-27 17:53:48, 3397914.514285714, 3,397,915
2026-03-27 17:54:03, 3397992.182678461, 3,397,992
2026-03-27 17:54:18, 3398011.600331438, 3,398,012
2026-03-27 17:54:33, 3395818.147532271, 3,395,818
2026-03-27 17:54:48, 3393682.9714285713, 3,393,683
2026-03-27 17:55:03, 3391664.104688705, 3,391,664
2026-03-27 17:55:18, 3387527.9999999995, 3,387,528
2026-03-27 17:55:33, 3385339.9922287497, 3,385,340
2026-03-27 17:55:48, 3389561.326819234, 3,389,561
2026-03-27 17:56:03, 3388135.767549499, 3,388,136
2026-03-27 17:56:18, 3386194.1987245423, 3,386,194
2026-03-27 17:56:33, 3383981.691533191, 3,383,982
2026-03-27 17:56:48, 3386194.1987245423, 3,386,194
2026-03-27 17:57:03, 3384001.0285714283, 3,384,001
2026-03-27 17:57:18, 3386116.8, 3,386,117
2026-03-27 17:57:33, 3383923.6817444176, 3,383,924
2026-03-27 17:57:48, 3271367.314285714, 3,271,367
2026-03-27 17:58:03, 2981506.6285714284, 2,981,507
2026-03-27 17:58:18, 2691499.7399955434, 2,691,500
2026-03-27 17:58:33, 2401524.299305734, 2,401,524
2026-03-27 17:58:48, 2111671.8950887118, 2,111,672
2026-03-27 17:59:03, 1821181.3714285712, 1,821,181
2026-03-27 17:59:18, 1519067.6180705884, 1,519,068
