## TailSampling_Global_Count_Traces_Sampled
ラベル: decision=sampled, instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=github.com/open-telemetry/opentelemetry-collector-contrib/processor/tailsamplingprocessor, sampled=true
説明: Tail Sampling: 全ポリシー通じたサンプリング判定済みトレース累計
クエリ: increase(otelcol_processor_tail_sampling_global_count_traces_sampled_total{job="otel-collector-self"}[3m])
単位: count

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 17:47:48, 17221.9644, 17222
2026-03-27 17:48:03, 43247.405399999996, 43247
2026-03-27 17:48:18, 69184.04057142857, 69184
2026-03-27 17:48:33, 95092.19280000002, 95092
2026-03-27 17:48:48, 120979.95415384616, 120980
2026-03-27 17:49:03, 146873.6157144107, 146874
2026-03-27 17:49:18, 172711.7256, 172712
2026-03-27 17:49:33, 198647.9382, 198648
2026-03-27 17:49:48, 224567.3424, 224567
2026-03-27 17:50:03, 250436.24528571425, 250436
2026-03-27 17:50:18, 275565.3881924866, 275565
2026-03-27 17:50:33, 301351.9158848269, 301352
2026-03-27 17:50:48, 309503.31428571424, 309503
2026-03-27 17:51:03, 309345.9428571428, 309346
2026-03-27 17:51:18, 309278.66510471725, 309279
2026-03-27 17:51:33, 309044.7075495418, 309045
2026-03-27 17:51:48, 309082.4933141329, 309082
2026-03-27 17:52:03, 309044.5714285714, 309045
2026-03-27 17:52:18, 309005.4857142857, 309005
2026-03-27 17:52:33, 308989.62827509356, 308990
2026-03-27 17:52:48, 308298.8571428571, 308299
2026-03-27 17:53:03, 308086.1008891226, 308086
2026-03-27 17:53:18, 308822.39999999997, 308822
2026-03-27 17:53:33, 308723.0650552842, 308723
2026-03-27 17:53:48, 309074.39999999997, 309074
2026-03-27 17:54:03, 308869.57416169514, 308870
2026-03-27 17:54:18, 308872.3677819366, 308872
2026-03-27 17:54:33, 308751.1357207755, 308751
2026-03-27 17:54:48, 308500.45714285714, 308500
2026-03-27 17:55:03, 308260.3502957227, 308260
2026-03-27 17:55:18, 307843.19999999995, 307843
2026-03-27 17:55:33, 307890.6767845307, 307891
2026-03-27 17:55:48, 308143.9958858318, 308144
2026-03-27 17:56:03, 308029.827719208, 308030
2026-03-27 17:56:18, 307932.5241719811, 307933
2026-03-27 17:56:33, 307813.6696361735, 307814
2026-03-27 17:56:48, 307727.8337790578, 307728
2026-03-27 17:57:03, 307767.08571428567, 307767
2026-03-27 17:57:18, 307757.82857142854, 307758
2026-03-27 17:57:33, 307713.76654247905, 307714
2026-03-27 17:57:48, 297217.02857142856, 297217
2026-03-27 17:58:03, 270904.1142857143, 270904
2026-03-27 17:58:18, 244669.45147631108, 244669
2026-03-27 17:58:33, 218211.36538956032, 218211
2026-03-27 17:58:48, 191793.26304962716, 191793
2026-03-27 17:59:03, 165522.85714285713, 165523
2026-03-27 17:59:18, 138020.5306, 138021
