## Processor_Batch_Metadata_Cardinality
ラベル: instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/processor/batchprocessor, processor=batch
説明: Batch Processor: Metadata Cardinality
クエリ: otelcol_processor_batch_metadata_cardinality{job="otel-collector-self"}
単位: count

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 16:53:35, 3, 3
2026-03-27 16:53:50, 3, 3
2026-03-27 16:54:05, 3, 3
2026-03-27 16:54:20, 3, 3
2026-03-27 16:54:35, 3, 3
2026-03-27 16:54:50, 3, 3
2026-03-27 16:55:05, 3, 3
2026-03-27 16:55:20, 3, 3
2026-03-27 16:55:35, 3, 3
2026-03-27 16:55:50, 3, 3
2026-03-27 16:56:05, 3, 3
2026-03-27 16:56:20, 1, 1
2026-03-27 16:56:35, 1, 1
2026-03-27 16:56:50, 1, 1
2026-03-27 16:57:05, 1, 1
2026-03-27 16:57:20, 1, 1
2026-03-27 16:57:35, 1, 1
2026-03-27 16:57:50, 1, 1
2026-03-27 16:58:05, 1, 1
2026-03-27 16:58:20, 1, 1
2026-03-27 16:58:35, 1, 1
2026-03-27 16:58:50, 1, 1
2026-03-27 16:59:05, 1, 1
2026-03-27 16:59:20, 1, 1
2026-03-27 16:59:35, 1, 1
2026-03-27 16:59:50, 1, 1
2026-03-27 17:00:05, 1, 1
2026-03-27 17:00:20, 1, 1
2026-03-27 17:00:35, 1, 1
2026-03-27 17:00:50, 1, 1
2026-03-27 17:01:05, 1, 1
2026-03-27 17:01:20, 1, 1
2026-03-27 17:01:35, 1, 1
2026-03-27 17:01:50, 1, 1
2026-03-27 17:02:05, 1, 1
2026-03-27 17:02:20, 1, 1
2026-03-27 17:02:35, 1, 1
2026-03-27 17:02:50, 1, 1
2026-03-27 17:03:05, 1, 1
2026-03-27 17:03:20, 1, 1
2026-03-27 17:03:35, 1, 1
2026-03-27 17:03:50, 1, 1
2026-03-27 17:04:05, 1, 1
2026-03-27 17:04:20, 1, 1
2026-03-27 17:04:35, 1, 1
2026-03-27 17:04:50, 1, 1
2026-03-27 17:05:05, 1, 1
2026-03-27 17:05:20, 1, 1
2026-03-27 17:05:35, 1, 1
2026-03-27 17:05:50, 1, 1
2026-03-27 17:06:05, 1, 1
2026-03-27 17:06:20, 1, 1
2026-03-27 17:06:35, 1, 1
2026-03-27 17:06:50, 1, 1
2026-03-27 17:07:05, 1, 1
2026-03-27 17:07:20, 1, 1
2026-03-27 17:07:35, 1, 1
2026-03-27 17:07:50, 1, 1
2026-03-27 17:08:05, 3, 3
