## Uptime_seconds
ラベル: instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/service
説明: Collector Uptime - 起動時間
クエリ: otelcol_process_uptime_seconds_total{job="otel-collector-self"}
単位: seconds

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 16:53:35, 1.511293375, 1.51s
2026-03-27 16:53:50, 16.510122301, 16.51s
2026-03-27 16:54:05, 31.510072753, 31.51s
2026-03-27 16:54:20, 46.509633406, 46.51s
2026-03-27 16:54:35, 61.510267641, 1.03m
2026-03-27 16:54:50, 76.510325911, 1.28m
2026-03-27 16:55:05, 91.510138853, 1.53m
2026-03-27 16:55:20, 106.510729977, 1.78m
2026-03-27 16:55:35, 121.510231542, 2.03m
2026-03-27 16:55:50, 136.51046402, 2.28m
2026-03-27 16:56:05, 5.247837104, 5.25s
2026-03-27 16:56:20, 0.215148675, 0.22s
2026-03-27 16:56:35, 15.213109017, 15.21s
2026-03-27 16:56:50, 30.212917703, 30.21s
2026-03-27 16:57:05, 45.213849662, 45.21s
2026-03-27 16:57:20, 60.213398735, 1.00m
2026-03-27 16:57:35, 75.2129402, 1.25m
2026-03-27 16:57:50, 90.212950071, 1.50m
2026-03-27 16:58:05, 105.212865945, 1.75m
2026-03-27 16:58:20, 120.212613868, 2.00m
2026-03-27 16:58:35, 135.214149952, 2.25m
2026-03-27 16:58:50, 150.213627804, 2.50m
2026-03-27 16:59:05, 165.212965418, 2.75m
2026-03-27 16:59:20, 180.213591747, 3.00m
2026-03-27 16:59:35, 195.213841604, 3.25m
2026-03-27 16:59:50, 210.212936338, 3.50m
2026-03-27 17:00:05, 225.212836715, 3.75m
2026-03-27 17:00:20, 240.212959662, 4.00m
2026-03-27 17:00:35, 255.212642788, 4.25m
2026-03-27 17:00:50, 270.213591343, 4.50m
2026-03-27 17:01:05, 285.213317559, 4.75m
2026-03-27 17:01:20, 300.2128873, 5.00m
2026-03-27 17:01:35, 315.213462645, 5.25m
2026-03-27 17:01:50, 330.213120006, 5.50m
2026-03-27 17:02:05, 345.212895398, 5.75m
2026-03-27 17:02:20, 360.212918167, 6.00m
2026-03-27 17:02:35, 375.212767479, 6.25m
2026-03-27 17:02:50, 390.212944649, 6.50m
2026-03-27 17:03:05, 405.213263713, 6.75m
2026-03-27 17:03:20, 420.213253794, 7.00m
2026-03-27 17:03:35, 435.217513986, 7.25m
2026-03-27 17:03:50, 450.213712327, 7.50m
2026-03-27 17:04:05, 465.212797979, 7.75m
2026-03-27 17:04:20, 480.212719291, 8.00m
2026-03-27 17:04:35, 495.213762654, 8.25m
2026-03-27 17:04:50, 510.213790455, 8.50m
2026-03-27 17:05:05, 525.213814229, 8.75m
2026-03-27 17:05:20, 540.213433815, 9.00m
2026-03-27 17:05:35, 555.213781983, 9.25m
2026-03-27 17:05:50, 570.213495324, 9.50m
2026-03-27 17:06:05, 585.212748818, 9.75m
2026-03-27 17:06:20, 600.213792003, 10.00m
2026-03-27 17:06:35, 615.21354625, 10.25m
2026-03-27 17:06:50, 630.214208837, 10.50m
2026-03-27 17:07:05, 645.213698662, 10.75m
2026-03-27 17:07:20, 660.213789222, 11.00m
2026-03-27 17:07:35, 675.213209395, 11.25m
2026-03-27 17:07:50, 690.213024484, 11.50m
2026-03-27 17:08:05, 3.042842231, 3.04s
