## Receiver_Accepted_Spans_Rate
ラベル: instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/receiver/receiverhelper, receiver=otlp, transport=grpc
説明: Receiver: 受信したSpansのレート
クエリ: rate(otelcol_receiver_accepted_spans_total{job="otel-collector-self"}[1m])
単位: ops

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 16:56:35, 4634.012, 4634.01/s
2026-03-27 16:56:50, 9375.753866666668, 9375.75/s
2026-03-27 16:57:05, 14106.229666666668, 14106.23/s
2026-03-27 16:57:20, 18903.636363636364, 18903.64/s
2026-03-27 16:57:35, 18916.363636363636, 18916.36/s
2026-03-27 16:57:50, 18914.545454545452, 18914.55/s
2026-03-27 16:58:05, 18943.636363636364, 18943.64/s
2026-03-27 16:58:20, 18934.545454545452, 18934.55/s
2026-03-27 16:58:35, 18927.272727272728, 18927.27/s
2026-03-27 16:58:50, 18883.636363636364, 18883.64/s
2026-03-27 16:59:05, 18830.90909090909, 18830.91/s
2026-03-27 16:59:20, 18814.545454545452, 18814.55/s
2026-03-27 16:59:35, 18840, 18840.00/s
2026-03-27 16:59:50, 18625.454545454544, 18625.45/s
2026-03-27 17:00:05, 18523.636363636364, 18523.64/s
2026-03-27 17:00:20, 18494.545454545452, 18494.55/s
2026-03-27 17:00:35, 18506.127495545294, 18506.13/s
2026-03-27 17:00:50, 18683.636363636364, 18683.64/s
2026-03-27 17:01:05, 18821.81818181818, 18821.82/s
2026-03-27 17:01:20, 18838.181818181816, 18838.18/s
2026-03-27 17:01:35, 18834.545454545452, 18834.55/s
2026-03-27 17:01:50, 18832.727272727272, 18832.73/s
2026-03-27 17:02:05, 18809.090909090908, 18809.09/s
2026-03-27 17:02:20, 18798.181818181816, 18798.18/s
2026-03-27 17:02:35, 18809.090909090908, 18809.09/s
2026-03-27 17:02:50, 18827.272727272728, 18827.27/s
2026-03-27 17:03:05, 18830.90909090909, 18830.91/s
2026-03-27 17:03:20, 18863.636363636364, 18863.64/s
2026-03-27 17:03:35, 18850.90909090909, 18850.91/s
2026-03-27 17:03:50, 18854.545454545452, 18854.55/s
2026-03-27 17:04:05, 18872.727272727272, 18872.73/s
2026-03-27 17:04:20, 18863.636363636364, 18863.64/s
2026-03-27 17:04:35, 18876.363636363636, 18876.36/s
2026-03-27 17:04:50, 18880, 18880.00/s
2026-03-27 17:05:05, 18858.181818181816, 18858.18/s
2026-03-27 17:05:20, 18836.363636363636, 18836.36/s
2026-03-27 17:05:35, 18829.090909090908, 18829.09/s
2026-03-27 17:05:50, 18841.81818181818, 18841.82/s
2026-03-27 17:06:05, 18861.028783388185, 18861.03/s
2026-03-27 17:06:20, 18860, 18860.00/s
2026-03-27 17:06:35, 14268, 14268.00/s
2026-03-27 17:06:50, 9124.363636363636, 9124.36/s
2026-03-27 17:07:05, 3988, 3988.00/s
2026-03-27 17:07:20, 0, 0.00/s
2026-03-27 17:07:35, 0, 0.00/s
2026-03-27 17:07:50, 0, 0.00/s
2026-03-27 17:08:05, 0, 0.00/s
