## TailSampling_New_Trace_Received
ラベル: instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=github.com/open-telemetry/opentelemetry-collector-contrib/processor/tailsamplingprocessor
説明: Tail Sampling: 新規トレース到着数累計
クエリ: increase(otelcol_processor_tail_sampling_new_trace_id_received_total{job="otel-collector-self"}[3m])
単位: count

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 16:56:35, 25277.5024, 25278
2026-03-27 16:56:50, 51140.908480000006, 51141
2026-03-27 16:57:05, 76941.2399, 76941
2026-03-27 16:57:20, 102692.49323636363, 102692
2026-03-27 16:57:35, 128515.40982857143, 128515
2026-03-27 16:57:50, 154296.11395294117, 154296
2026-03-27 16:58:05, 180231.94868, 180232
2026-03-27 16:58:20, 205963.97389565216, 205964
2026-03-27 16:58:35, 231737.11299999998, 231737
2026-03-27 16:58:50, 257387.5253793104, 257388
2026-03-27 16:59:05, 282971.865, 282972
2026-03-27 16:59:20, 309038.39999999997, 309038
2026-03-27 16:59:35, 309143.31428571424, 309143
2026-03-27 16:59:50, 308183.6571428571, 308184
2026-03-27 17:00:05, 307428.6857142857, 307429
2026-03-27 17:00:20, 307257.9428571428, 307258
2026-03-27 17:00:35, 307071.7714285714, 307072
2026-03-27 17:00:50, 306830.0571428571, 306830
2026-03-27 17:01:05, 306728.22857142857, 306728
2026-03-27 17:01:20, 306678.8571428571, 306679
2026-03-27 17:01:35, 306574.9714285714, 306575
2026-03-27 17:01:50, 306575.99999999994, 306576
2026-03-27 17:02:05, 306640.8, 306641
2026-03-27 17:02:20, 306501.9428571428, 306502
2026-03-27 17:02:35, 306636.0758408668, 306636
2026-03-27 17:02:50, 307365.9428571428, 307366
2026-03-27 17:03:05, 307983.08571428567, 307983
2026-03-27 17:03:20, 308131.19999999995, 308131
2026-03-27 17:03:35, 308169.2571428571, 308169
2026-03-27 17:03:50, 308222.7428571428, 308223
2026-03-27 17:04:05, 308251.5428571428, 308252
2026-03-27 17:04:20, 308300.9142857143, 308301
2026-03-27 17:04:35, 308409.9428571428, 308410
2026-03-27 17:04:50, 308505.6, 308506
2026-03-27 17:05:05, 308506.62857142853, 308507
2026-03-27 17:05:20, 308563.19999999995, 308563
2026-03-27 17:05:35, 308525.14285714284, 308525
2026-03-27 17:05:50, 308587.88571428566, 308588
2026-03-27 17:06:05, 308636.22857142857, 308636
2026-03-27 17:06:20, 308505.6, 308506
2026-03-27 17:06:35, 284989.3714285714, 284989
2026-03-27 17:06:50, 258543.7714285714, 258544
2026-03-27 17:07:05, 232053.94285714283, 232054
2026-03-27 17:07:20, 205574.4, 205574
2026-03-27 17:07:35, 179075.31428571427, 179075
2026-03-27 17:07:50, 152637.94285714283, 152638
2026-03-27 17:08:05, 126672.63501485152, 126673
