## TailSampling_Dropped_Too_Early
ラベル: instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=github.com/open-telemetry/opentelemetry-collector-contrib/processor/tailsamplingprocessor
説明: Tail Sampling: num_traces上限超過による強制ドロップ累計
クエリ: increase(otelcol_processor_tail_sampling_sampling_trace_dropped_too_early_total{job="otel-collector-self"}[3m])
単位: count

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 16:56:35, 0, 0
2026-03-27 16:56:50, 0, 0
2026-03-27 16:57:05, 0, 0
2026-03-27 16:57:20, 0, 0
2026-03-27 16:57:35, 0, 0
2026-03-27 16:57:50, 0, 0
2026-03-27 16:58:05, 0, 0
2026-03-27 16:58:20, 0, 0
2026-03-27 16:58:35, 0, 0
2026-03-27 16:58:50, 0, 0
2026-03-27 16:59:05, 0, 0
2026-03-27 16:59:20, 0, 0
2026-03-27 16:59:35, 0, 0
2026-03-27 16:59:50, 0, 0
2026-03-27 17:00:05, 0, 0
2026-03-27 17:00:20, 0, 0
2026-03-27 17:00:35, 0, 0
2026-03-27 17:00:50, 0, 0
2026-03-27 17:01:05, 0, 0
2026-03-27 17:01:20, 0, 0
2026-03-27 17:01:35, 0, 0
2026-03-27 17:01:50, 0, 0
2026-03-27 17:02:05, 0, 0
2026-03-27 17:02:20, 0, 0
2026-03-27 17:02:35, 0, 0
2026-03-27 17:02:50, 0, 0
2026-03-27 17:03:05, 0, 0
2026-03-27 17:03:20, 0, 0
2026-03-27 17:03:35, 0, 0
2026-03-27 17:03:50, 0, 0
2026-03-27 17:04:05, 0, 0
2026-03-27 17:04:20, 0, 0
2026-03-27 17:04:35, 0, 0
2026-03-27 17:04:50, 0, 0
2026-03-27 17:05:05, 0, 0
2026-03-27 17:05:20, 0, 0
2026-03-27 17:05:35, 0, 0
2026-03-27 17:05:50, 0, 0
2026-03-27 17:06:05, 0, 0
2026-03-27 17:06:20, 0, 0
2026-03-27 17:06:35, 0, 0
2026-03-27 17:06:50, 0, 0
2026-03-27 17:07:05, 0, 0
2026-03-27 17:07:20, 0, 0
2026-03-27 17:07:35, 0, 0
2026-03-27 17:07:50, 0, 0
2026-03-27 17:08:05, 0, 0
