## Exporter_Sent_Spans_Rate
ラベル: exporter=debug, instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/exporter/exporterhelper
説明: Exporter: 送信成功Spansのレート
クエリ: rate(otelcol_exporter_sent_spans_total{job="otel-collector-self"}[1m])
単位: ops

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 16:56:35, 3077.738253333333, 3077.74/s
2026-03-27 16:56:50, 7808.838253333333, 7808.84/s
2026-03-27 16:57:05, 12539.938253333334, 12539.94/s
2026-03-27 16:57:20, 17271.038253333336, 17271.04/s
2026-03-27 16:57:35, 18924.399999999998, 18924.40/s
2026-03-27 16:57:50, 18924.399999999998, 18924.40/s
2026-03-27 16:58:05, 18924.399999999998, 18924.40/s
2026-03-27 16:58:20, 18924.399999999998, 18924.40/s
2026-03-27 16:58:35, 18924.399999999998, 18924.40/s
2026-03-27 16:58:50, 18887, 18887.00/s
2026-03-27 16:59:05, 18849.6, 18849.60/s
2026-03-27 16:59:20, 18812.2, 18812.20/s
2026-03-27 16:59:35, 18812.2, 18812.20/s
2026-03-27 16:59:50, 18624.61818181818, 18624.62/s
2026-03-27 17:00:05, 18587.21818181818, 18587.22/s
2026-03-27 17:00:20, 18512.418181818182, 18512.42/s
2026-03-27 17:00:35, 18480.490199643624, 18480.49/s
2026-03-27 17:00:50, 18667.399999999998, 18667.40/s
2026-03-27 17:01:05, 18817, 18817.00/s
2026-03-27 17:01:20, 18812.2, 18812.20/s
2026-03-27 17:01:35, 18812.2, 18812.20/s
2026-03-27 17:01:50, 18823.8, 18823.80/s
2026-03-27 17:02:05, 18823.8, 18823.80/s
2026-03-27 17:02:20, 18790, 18790.00/s
2026-03-27 17:02:35, 18790, 18790.00/s
2026-03-27 17:02:50, 18815.8, 18815.80/s
2026-03-27 17:03:05, 18815.8, 18815.80/s
2026-03-27 17:03:20, 18849.6, 18849.60/s
2026-03-27 17:03:35, 18887, 18887.00/s
2026-03-27 17:03:50, 18849.6, 18849.60/s
2026-03-27 17:04:05, 18849.6, 18849.60/s
2026-03-27 17:04:20, 18849.6, 18849.60/s
2026-03-27 17:04:35, 18887, 18887.00/s
2026-03-27 17:04:50, 18887, 18887.00/s
2026-03-27 17:05:05, 18887, 18887.00/s
2026-03-27 17:05:20, 18849.6, 18849.60/s
2026-03-27 17:05:35, 18812.2, 18812.20/s
2026-03-27 17:05:50, 18849.6, 18849.60/s
2026-03-27 17:06:05, 18888.030256195794, 18888.03/s
2026-03-27 17:06:20, 18849.6, 18849.60/s
2026-03-27 17:06:35, 16086.4, 16086.40/s
2026-03-27 17:06:50, 10925.199999999999, 10925.20/s
2026-03-27 17:07:05, 5764, 5764.00/s
2026-03-27 17:07:20, 640.1999999999999, 640.20/s
2026-03-27 17:07:35, 0, 0.00/s
2026-03-27 17:07:50, 0, 0.00/s
2026-03-27 17:08:05, 0, 0.00/s
