## Exporter_Sent_Spans_Total
ラベル: exporter=debug, instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/exporter/exporterhelper
説明: Exporter: テスト期間中に送信成功したSpans累計
クエリ: increase(otelcol_exporter_sent_spans_total{job="otel-collector-self"}[3m])
単位: count

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 16:56:35, 184664.2952, 184664
2026-03-27 16:56:50, 468530.2952, 468530
2026-03-27 16:57:05, 752396.2952, 752396
2026-03-27 16:57:20, 1036262.2952000002, 1,036,262
2026-03-27 16:57:35, 1320128.2951999998, 1,320,128
2026-03-27 16:57:50, 1603994.2951999998, 1,603,994
2026-03-27 16:58:05, 1887860.2951999998, 1,887,860
2026-03-27 16:58:20, 2171726.2952, 2,171,726
2026-03-27 16:58:35, 2455592.2952, 2,455,592
2026-03-27 16:58:50, 2737331.3865857143, 2,737,331
2026-03-27 16:59:05, 3019084.008670968, 3,019,084
2026-03-27 16:59:20, 3300846.5798, 3,300,847
2026-03-27 16:59:35, 3400044.6857142854, 3,400,045
2026-03-27 16:59:50, 3387317.1428571427, 3,387,317
2026-03-27 17:00:05, 3383085.5999999996, 3,383,086
2026-03-27 17:00:20, 3376738.2857142854, 3,376,738
2026-03-27 17:00:35, 3374894.057142857, 3,374,894
2026-03-27 17:00:50, 3372778.2857142854, 3,372,778
2026-03-27 17:01:05, 3372778.2857142854, 3,372,778
2026-03-27 17:01:20, 3370662.514285714, 3,370,663
2026-03-27 17:01:35, 3368546.7428571424, 3,368,547
2026-03-27 17:01:50, 3369202.9714285713, 3,369,203
2026-03-27 17:02:05, 3369202.9714285713, 3,369,203
2026-03-27 17:02:20, 3369406.6285714284, 3,369,407
2026-03-27 17:02:35, 3367329.340906753, 3,367,329
2026-03-27 17:02:50, 3380018.3999999994, 3,380,018
2026-03-27 17:03:05, 3386365.714285714, 3,386,366
2026-03-27 17:03:20, 3388209.9428571425, 3,388,210
2026-03-27 17:03:35, 3390325.714285714, 3,390,326
2026-03-27 17:03:50, 3390325.714285714, 3,390,326
2026-03-27 17:04:05, 3390325.714285714, 3,390,326
2026-03-27 17:04:20, 3390325.714285714, 3,390,326
2026-03-27 17:04:35, 3392441.485714285, 3,392,441
2026-03-27 17:04:50, 3393901.0285714283, 3,393,901
2026-03-27 17:05:05, 3393901.0285714283, 3,393,901
2026-03-27 17:05:20, 3393697.371428571, 3,393,697
2026-03-27 17:05:35, 3393697.371428571, 3,393,697
2026-03-27 17:05:50, 3393697.371428571, 3,393,697
2026-03-27 17:06:05, 3395813.1428571427, 3,395,813
2026-03-27 17:06:20, 3393697.371428571, 3,393,697
2026-03-27 17:06:35, 3237379.1999999997, 3,237,379
2026-03-27 17:06:50, 2945402.7428571424, 2,945,403
2026-03-27 17:07:05, 2655542.057142857, 2,655,542
2026-03-27 17:07:20, 2363565.5999999996, 2,363,566
2026-03-27 17:07:35, 2071589.1428571427, 2,071,589
2026-03-27 17:07:50, 1781728.457142857, 1,781,728
2026-03-27 17:08:05, 1496533.4363988438, 1,496,533
