## TailSampling_Count_Traces_Sampled
ラベル: decision=sampled, instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=github.com/open-telemetry/opentelemetry-collector-contrib/processor/tailsamplingprocessor, policy=always-sample, sampled=true
説明: Tail Sampling: サンプリング判定済みトレース累計（policy/decision ラベル付き）
クエリ: increase(otelcol_processor_tail_sampling_count_traces_sampled_total{job="otel-collector-self"}[3m])
単位: count

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 16:56:35, 16715.453999999998, 16715
2026-03-27 16:56:50, 42584.9979, 42585
2026-03-27 16:57:05, 68344.002, 68344
2026-03-27 16:57:20, 94075.33916000002, 94075
2026-03-27 16:57:35, 119945.12479999999, 119945
2026-03-27 16:57:50, 145736.083625, 145736
2026-03-27 16:58:05, 171647.8151368421, 171648
2026-03-27 16:58:20, 197441.139, 197441
2026-03-27 16:58:35, 223156.77033600002, 223157
2026-03-27 16:58:50, 248853.4778, 248853
2026-03-27 16:59:05, 274512.6867483871, 274513
2026-03-27 16:59:20, 300070.79387058824, 300071
2026-03-27 16:59:35, 309174.1714285714, 309174
2026-03-27 16:59:50, 308251.5428571428, 308252
2026-03-27 17:00:05, 307894.62857142853, 307895
2026-03-27 17:00:20, 307314.51428571425, 307315
2026-03-27 17:00:35, 307093.3714285714, 307093
2026-03-27 17:00:50, 306959.6571428571, 306960
2026-03-27 17:01:05, 306735.4285714285, 306735
2026-03-27 17:01:20, 306696.34285714285, 306696
2026-03-27 17:01:35, 306606.8571428571, 306607
2026-03-27 17:01:50, 306595.5428571428, 306596
2026-03-27 17:02:05, 306635.6571428571, 306636
2026-03-27 17:02:20, 306592.45714285714, 306592
2026-03-27 17:02:35, 306383.04437765, 306383
2026-03-27 17:02:50, 307310.39999999997, 307310
2026-03-27 17:03:05, 307935.7714285714, 307936
2026-03-27 17:03:20, 308048.9142857143, 308049
2026-03-27 17:03:35, 308188.8, 308189
2026-03-27 17:03:50, 308199.08571428567, 308199
2026-03-27 17:04:05, 308215.5428571428, 308216
2026-03-27 17:04:20, 308253.6, 308254
2026-03-27 17:04:35, 308392.45714285714, 308392
2026-03-27 17:04:50, 308468.5714285714, 308469
2026-03-27 17:05:05, 308532.34285714285, 308532
2026-03-27 17:05:20, 308535.4285714285, 308535
2026-03-27 17:05:35, 308552.9142857143, 308553
2026-03-27 17:05:50, 308572.45714285714, 308572
2026-03-27 17:06:05, 308629.02857142856, 308629
2026-03-27 17:06:20, 308572.45714285714, 308572
2026-03-27 17:06:35, 294170.39999999997, 294170
2026-03-27 17:06:50, 267736.1142857143, 267736
2026-03-27 17:07:05, 241227.7714285714, 241228
2026-03-27 17:07:20, 214774.9714285714, 214775
2026-03-27 17:07:35, 188273.82857142854, 188274
2026-03-27 17:07:50, 161822.0571428571, 161822
2026-03-27 17:08:05, 135858.64519272253, 135859
