## Exporter_Sent_Spans_Total
ラベル: exporter=debug, instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/exporter/exporterhelper
説明: Exporter: テスト期間中に送信成功したSpans累計
単位: count

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-17 17:46:02, 217203.56680000003, 217204
2026-03-17 17:46:17, 501069.56680000003, 501070
2026-03-17 17:46:32, 787212.6012627488, 787213
2026-03-17 17:46:47, 1071057.9723800002, 1,071,058
2026-03-17 17:47:02, 1357088.3446153845, 1,357,088
2026-03-17 17:47:17, 1640896.823775, 1,640,897
2026-03-17 17:47:32, 1922561.517105263, 1,922,562
2026-03-17 17:47:47, 2204265.5668, 2,204,266
2026-03-17 17:48:02, 2355286.659264, 2,355,287
2026-03-17 17:48:17, 2345957.0514564076, 2,345,957
2026-03-17 17:48:32, 2338492.91876129, 2,338,493
2026-03-17 17:48:47, 2332318.749458824, 2,332,319
2026-03-17 17:49:02, 2106946.2857142854, 2,106,946
2026-03-17 17:49:17, 1812854.057142857, 1,812,854
2026-03-17 17:49:32, 1502405.5942, 1,502,406
