## Processor_Batch_Metadata_Cardinality
ラベル: instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/processor/batchprocessor, processor=batch
説明: Batch Processor: Metadata Cardinality
クエリ: otelcol_processor_batch_metadata_cardinality{job="otel-collector-self"}
単位: count

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 15:01:38, 3, 3
2026-03-27 15:01:53, 3, 3
2026-03-27 15:02:08, 3, 3
2026-03-27 15:02:23, 3, 3
2026-03-27 15:02:38, 3, 3
2026-03-27 15:02:53, 3, 3
2026-03-27 15:03:08, 3, 3
2026-03-27 15:03:23, 3, 3
2026-03-27 15:03:38, 3, 3
2026-03-27 15:03:53, 3, 3
2026-03-27 15:04:08, 3, 3
2026-03-27 15:04:23, 1, 1
2026-03-27 15:04:38, 1, 1
2026-03-27 15:04:53, 1, 1
2026-03-27 15:05:08, 1, 1
2026-03-27 15:05:23, 1, 1
2026-03-27 15:05:38, 1, 1
2026-03-27 15:05:53, 1, 1
2026-03-27 15:06:08, 1, 1
2026-03-27 15:06:23, 1, 1
2026-03-27 15:06:38, 1, 1
2026-03-27 15:06:53, 1, 1
2026-03-27 15:07:08, 1, 1
2026-03-27 15:07:23, 1, 1
2026-03-27 15:07:38, 1, 1
2026-03-27 15:07:53, 1, 1
2026-03-27 15:08:08, 1, 1
2026-03-27 15:08:23, 1, 1
2026-03-27 15:08:38, 1, 1
2026-03-27 15:08:53, 1, 1
2026-03-27 15:09:08, 1, 1
2026-03-27 15:09:23, 1, 1
2026-03-27 15:09:38, 1, 1
2026-03-27 15:09:53, 1, 1
2026-03-27 15:10:08, 1, 1
2026-03-27 15:10:23, 1, 1
2026-03-27 15:10:38, 1, 1
2026-03-27 15:10:53, 1, 1
2026-03-27 15:11:08, 1, 1
2026-03-27 15:11:23, 1, 1
2026-03-27 15:11:38, 1, 1
2026-03-27 15:11:53, 1, 1
2026-03-27 15:12:08, 1, 1
2026-03-27 15:12:23, 1, 1
2026-03-27 15:12:38, 1, 1
2026-03-27 15:12:53, 1, 1
2026-03-27 15:13:08, 1, 1
2026-03-27 15:13:23, 1, 1
2026-03-27 15:13:38, 1, 1
2026-03-27 15:13:53, 1, 1
2026-03-27 15:14:08, 1, 1
2026-03-27 15:14:23, 1, 1
2026-03-27 15:14:38, 1, 1
2026-03-27 15:14:53, 1, 1
2026-03-27 15:15:08, 1, 1
2026-03-27 15:15:23, 1, 1
2026-03-27 15:15:38, 1, 1
2026-03-27 15:15:53, 1, 1
2026-03-27 15:16:08, 3, 3
