## Exporter_Queue_Usage
ラベル: data_type=traces, exporter=otlp, instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/exporter/exporterhelper
説明: Exporter: キュー使用率
クエリ: otelcol_exporter_queue_size{job="otel-collector-self"} / otelcol_exporter_queue_capacity{job="otel-collector-self"}
単位: ratio

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 15:01:38, 0, 0.00%
2026-03-27 15:01:53, 0, 0.00%
2026-03-27 15:02:08, 0, 0.00%
2026-03-27 15:02:23, 0, 0.00%
2026-03-27 15:02:38, 0, 0.00%
2026-03-27 15:02:53, 0, 0.00%
2026-03-27 15:03:08, 0, 0.00%
2026-03-27 15:03:23, 0, 0.00%
2026-03-27 15:03:38, 0, 0.00%
2026-03-27 15:03:53, 0, 0.00%
2026-03-27 15:04:08, 0, 0.00%
2026-03-27 15:16:08, 0, 0.00%
