## Uptime_seconds
ラベル: instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/service
説明: Collector Uptime - 起動時間
クエリ: otelcol_process_uptime_seconds_total{job="otel-collector-self"}
単位: seconds

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 15:01:38, 7.961132242, 7.96s
2026-03-27 15:01:53, 22.960829982, 22.96s
2026-03-27 15:02:08, 37.961002249, 37.96s
2026-03-27 15:02:23, 52.962508388, 52.96s
2026-03-27 15:02:38, 67.960941106, 1.13m
2026-03-27 15:02:53, 82.961106409, 1.38m
2026-03-27 15:03:08, 97.962921659, 1.63m
2026-03-27 15:03:23, 112.961689829, 1.88m
2026-03-27 15:03:38, 127.961062115, 2.13m
2026-03-27 15:03:53, 132.960892806, 2.22m
2026-03-27 15:04:08, 20.016143169, 20.02s
2026-03-27 15:04:23, 2.244587867, 2.24s
2026-03-27 15:04:38, 17.24153972, 17.24s
2026-03-27 15:04:53, 32.241309054, 32.24s
2026-03-27 15:05:08, 47.241791799, 47.24s
2026-03-27 15:05:23, 62.241760954, 1.04m
2026-03-27 15:05:38, 77.241784223, 1.29m
2026-03-27 15:05:53, 92.241329089, 1.54m
2026-03-27 15:06:08, 107.241500758, 1.79m
2026-03-27 15:06:23, 122.249401157, 2.04m
2026-03-27 15:06:38, 137.241427589, 2.29m
2026-03-27 15:06:53, 152.241570857, 2.54m
2026-03-27 15:07:08, 167.241113195, 2.79m
2026-03-27 15:07:23, 182.241711793, 3.04m
2026-03-27 15:07:38, 197.241601523, 3.29m
2026-03-27 15:07:53, 212.241498527, 3.54m
2026-03-27 15:08:08, 227.240797937, 3.79m
2026-03-27 15:08:23, 242.241458733, 4.04m
2026-03-27 15:08:38, 257.241667821, 4.29m
2026-03-27 15:08:53, 272.241454237, 4.54m
2026-03-27 15:09:08, 287.241490996, 4.79m
2026-03-27 15:09:23, 302.240660624, 5.04m
2026-03-27 15:09:38, 317.241070795, 5.29m
2026-03-27 15:09:53, 332.241612018, 5.54m
2026-03-27 15:10:08, 347.241735972, 5.79m
2026-03-27 15:10:23, 362.241635179, 6.04m
2026-03-27 15:10:38, 377.241738346, 6.29m
2026-03-27 15:10:53, 392.241285947, 6.54m
2026-03-27 15:11:08, 407.241786618, 6.79m
2026-03-27 15:11:23, 422.242913113, 7.04m
2026-03-27 15:11:38, 437.241349679, 7.29m
2026-03-27 15:11:53, 452.241366685, 7.54m
2026-03-27 15:12:08, 467.242254839, 7.79m
2026-03-27 15:12:23, 482.241763804, 8.04m
2026-03-27 15:12:38, 497.2419154, 8.29m
2026-03-27 15:12:53, 512.24174538, 8.54m
2026-03-27 15:13:08, 527.24080356, 8.79m
2026-03-27 15:13:23, 542.241434533, 9.04m
2026-03-27 15:13:38, 557.24189501, 9.29m
2026-03-27 15:13:53, 572.241954589, 9.54m
2026-03-27 15:14:08, 587.241471261, 9.79m
2026-03-27 15:14:23, 602.240894312, 10.04m
2026-03-27 15:14:38, 617.242386489, 10.29m
2026-03-27 15:14:53, 632.241730555, 10.54m
2026-03-27 15:15:08, 647.241577509, 10.79m
2026-03-27 15:15:23, 662.242253175, 11.04m
2026-03-27 15:15:38, 677.241754228, 11.29m
2026-03-27 15:15:53, 692.241425153, 11.54m
2026-03-27 15:16:08, 1.795908374, 1.80s
