## Processor_Batch_Avg_Size
ラベル: instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/processor/batchprocessor, processor=batch
説明: Batch Processor: 平均バッチサイズ
クエリ: rate(otelcol_processor_batch_batch_send_size_sum{job="otel-collector-self"}[1m]) / rate(otelcol_processor_batch_batch_send_size_count{job="otel-collector-self"}[1m])
単位: items

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 15:04:38, 2011.793128925009, 2011.7931
2026-03-27 15:04:53, 2045.2717972063165, 2045.2718
2026-03-27 15:05:08, 2050.476812366738, 2050.4768
2026-03-27 15:05:23, 2052.47434754792, 2052.4743
2026-03-27 15:05:38, 2057, 2057.0000
2026-03-27 15:05:53, 2051.954545454546, 2051.9545
2026-03-27 15:06:08, 2051.848101265823, 2051.8481
2026-03-27 15:06:23, 2051.8912133891213, 2051.8912
2026-03-27 15:06:38, 2051.9753086419755, 2051.9753
2026-03-27 15:06:53, 2057, 2057.0000
2026-03-27 15:07:08, 2057, 2057.0000
2026-03-27 15:07:23, 2057, 2057.0000
2026-03-27 15:07:38, 2056.9999999999995, 2057.0000
2026-03-27 15:07:53, 2057, 2057.0000
2026-03-27 15:08:08, 2056.6286919831223, 2056.6287
2026-03-27 15:08:23, 2056.6018099547514, 2056.6018
2026-03-27 15:08:38, 2056.6018099547514, 2056.6018
2026-03-27 15:08:53, 2054.013574660634, 2054.0136
2026-03-27 15:09:08, 2054.7211155378486, 2054.7211
2026-03-27 15:09:23, 2054.7743190661477, 2054.7743
2026-03-27 15:09:38, 2050.8841698841698, 2050.8842
2026-03-27 15:09:53, 2053.1374045801526, 2053.1374
2026-03-27 15:10:08, 2053.122605363985, 2053.1226
2026-03-27 15:10:23, 2053.092664092664, 2053.0927
2026-03-27 15:10:38, 2057, 2057.0000
2026-03-27 15:10:53, 2057, 2057.0000
2026-03-27 15:11:08, 2057, 2057.0000
2026-03-27 15:11:23, 2057, 2057.0000
2026-03-27 15:11:38, 2054.9645669291335, 2054.9646
2026-03-27 15:11:53, 2054.98046875, 2054.9805
2026-03-27 15:12:08, 2054.923694779116, 2054.9237
2026-03-27 15:12:23, 2054.889795918368, 2054.8898
2026-03-27 15:12:38, 2057, 2057.0000
2026-03-27 15:12:53, 2057, 2057.0000
2026-03-27 15:13:08, 2057, 2057.0000
2026-03-27 15:13:23, 2057, 2057.0000
2026-03-27 15:13:38, 2057.0000000000005, 2057.0000
2026-03-27 15:13:53, 2057, 2057.0000
2026-03-27 15:14:08, 2056.6521739130435, 2056.6522
2026-03-27 15:14:23, 2049.6377952755906, 2049.6378
2026-03-27 15:14:38, 2045.1538461538462, 2045.1538
2026-03-27 15:14:53, 2040.0000000000002, 2040.0000
2026-03-27 15:15:08, 2027.235294117647, 2027.2353
2026-03-27 15:15:23, 2003.5714285714287, 2003.5714
2026-03-27 15:15:38, NaN, nan
2026-03-27 15:15:53, NaN, nan
2026-03-27 15:16:08, NaN, nan
