## Receiver_Accepted_Spans_Rate
ラベル: instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/receiver/receiverhelper, receiver=otlp, transport=grpc
説明: Receiver: 受信したSpansのレート
クエリ: rate(otelcol_receiver_accepted_spans_total{job="otel-collector-self"}[1m])
単位: ops

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 15:04:38, 1527.3833333333332, 1527.38/s
2026-03-27 15:04:53, 3636.4213333333328, 3636.42/s
2026-03-27 15:05:08, 5984.803333333333, 5984.80/s
2026-03-27 15:05:23, 8216.030303030304, 8216.03/s
2026-03-27 15:05:38, 8983.636363636364, 8983.64/s
2026-03-27 15:05:53, 9001.818181818182, 9001.82/s
2026-03-27 15:06:08, 8836.363636363636, 8836.36/s
2026-03-27 15:06:23, 8954.545454545454, 8954.55/s
2026-03-27 15:06:38, 9167.272727272726, 9167.27/s
2026-03-27 15:06:53, 9374.545454545454, 9374.55/s
2026-03-27 15:07:08, 9501.818181818182, 9501.82/s
2026-03-27 15:07:23, 9496.363636363636, 9496.36/s
2026-03-27 15:07:38, 9443.636363636364, 9443.64/s
2026-03-27 15:07:53, 9463.636363636364, 9463.64/s
2026-03-27 15:08:08, 8392.727272727272, 8392.73/s
2026-03-27 15:08:23, 8263.636363636364, 8263.64/s
2026-03-27 15:08:38, 8261.818181818182, 8261.82/s
2026-03-27 15:08:53, 8438.181818181818, 8438.18/s
2026-03-27 15:09:08, 9552.727272727272, 9552.73/s
2026-03-27 15:09:23, 9598.181818181818, 9598.18/s
2026-03-27 15:09:38, 9712.727272727272, 9712.73/s
2026-03-27 15:09:53, 9772.727272727272, 9772.73/s
2026-03-27 15:10:08, 9756.363636363636, 9756.36/s
2026-03-27 15:10:23, 9632.727272727272, 9632.73/s
2026-03-27 15:10:38, 9429.090909090908, 9429.09/s
2026-03-27 15:10:53, 9321.818181818182, 9321.82/s
2026-03-27 15:11:08, 9403.636363636364, 9403.64/s
2026-03-27 15:11:23, 9509.090909090908, 9509.09/s
2026-03-27 15:11:38, 9516.363636363636, 9516.36/s
2026-03-27 15:11:53, 9485.454545454544, 9485.45/s
2026-03-27 15:12:08, 9236.363636363636, 9236.36/s
2026-03-27 15:12:23, 9154.545454545454, 9154.55/s
2026-03-27 15:12:38, 9145.454545454544, 9145.45/s
2026-03-27 15:12:53, 9327.272727272726, 9327.27/s
2026-03-27 15:13:08, 9427.272727272726, 9427.27/s
2026-03-27 15:13:23, 9540, 9540.00/s
2026-03-27 15:13:38, 9545.454545454544, 9545.45/s
2026-03-27 15:13:53, 9447.272727272726, 9447.27/s
2026-03-27 15:14:08, 9440, 9440.00/s
2026-03-27 15:14:23, 9461.818181818182, 9461.82/s
2026-03-27 15:14:38, 7292.890909090909, 7292.89/s
2026-03-27 15:14:53, 4800.163636363636, 4800.16/s
2026-03-27 15:15:08, 2194.7090909090907, 2194.71/s
2026-03-27 15:15:23, 0, 0.00/s
2026-03-27 15:15:38, 0, 0.00/s
2026-03-27 15:15:53, 0, 0.00/s
2026-03-27 15:16:08, 0, 0.00/s
