## Exporter_Queue_Usage
ラベル: data_type=logs, exporter=otlp, instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/exporter/exporterhelper
説明: Exporter: キュー使用率
クエリ: otelcol_exporter_queue_size{job="otel-collector-self"} / otelcol_exporter_queue_capacity{job="otel-collector-self"}
単位: ratio

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 14:35:57, 0, 0.00%
2026-03-27 14:36:12, 0, 0.00%
2026-03-27 14:36:27, 0, 0.00%
2026-03-27 14:36:42, 0, 0.00%
2026-03-27 14:36:57, 0, 0.00%
2026-03-27 14:37:12, 0, 0.00%
2026-03-27 14:37:27, 0, 0.00%
2026-03-27 14:37:42, 0, 0.00%
2026-03-27 14:37:57, 0, 0.00%
2026-03-27 14:38:12, 0, 0.00%
2026-03-27 14:38:27, 0, 0.00%
2026-03-27 14:50:12, 0, 0.00%
