## Processor_Batch_Metadata_Cardinality
ラベル: instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/processor/batchprocessor, processor=batch
説明: Batch Processor: Metadata Cardinality
クエリ: otelcol_processor_batch_metadata_cardinality{job="otel-collector-self"}
単位: count

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 14:35:57, 3, 3
2026-03-27 14:36:12, 3, 3
2026-03-27 14:36:27, 3, 3
2026-03-27 14:36:42, 3, 3
2026-03-27 14:36:57, 3, 3
2026-03-27 14:37:12, 3, 3
2026-03-27 14:37:27, 3, 3
2026-03-27 14:37:42, 3, 3
2026-03-27 14:37:57, 3, 3
2026-03-27 14:38:12, 3, 3
2026-03-27 14:38:27, 3, 3
2026-03-27 14:38:42, 1, 1
2026-03-27 14:38:57, 1, 1
2026-03-27 14:39:12, 1, 1
2026-03-27 14:39:27, 1, 1
2026-03-27 14:39:42, 1, 1
2026-03-27 14:39:57, 1, 1
2026-03-27 14:40:12, 1, 1
2026-03-27 14:40:27, 1, 1
2026-03-27 14:40:42, 1, 1
2026-03-27 14:40:57, 1, 1
2026-03-27 14:41:12, 1, 1
2026-03-27 14:41:27, 1, 1
2026-03-27 14:41:42, 1, 1
2026-03-27 14:41:57, 1, 1
2026-03-27 14:42:12, 1, 1
2026-03-27 14:42:27, 1, 1
2026-03-27 14:42:42, 1, 1
2026-03-27 14:42:57, 1, 1
2026-03-27 14:43:12, 1, 1
2026-03-27 14:43:27, 1, 1
2026-03-27 14:43:42, 1, 1
2026-03-27 14:43:57, 1, 1
2026-03-27 14:44:12, 1, 1
2026-03-27 14:44:27, 1, 1
2026-03-27 14:44:42, 1, 1
2026-03-27 14:44:57, 1, 1
2026-03-27 14:45:12, 1, 1
2026-03-27 14:45:27, 1, 1
2026-03-27 14:45:42, 1, 1
2026-03-27 14:45:57, 1, 1
2026-03-27 14:46:12, 1, 1
2026-03-27 14:46:27, 1, 1
2026-03-27 14:46:42, 1, 1
2026-03-27 14:46:57, 1, 1
2026-03-27 14:47:12, 1, 1
2026-03-27 14:47:27, 1, 1
2026-03-27 14:47:42, 1, 1
2026-03-27 14:47:57, 1, 1
2026-03-27 14:48:12, 1, 1
2026-03-27 14:48:27, 1, 1
2026-03-27 14:48:42, 1, 1
2026-03-27 14:48:57, 1, 1
2026-03-27 14:49:12, 1, 1
2026-03-27 14:49:27, 1, 1
2026-03-27 14:49:42, 1, 1
2026-03-27 14:49:57, 1, 1
2026-03-27 14:50:12, 3, 3
