## Exporter_Sent_Spans_Total
ラベル: exporter=debug, instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/exporter/exporterhelper
説明: Exporter: テスト期間中に送信成功したSpans累計
クエリ: increase(otelcol_exporter_sent_spans_total{job="otel-collector-self"}[3m])
単位: count

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 14:39:12, 255845.70439999996, 255846
2026-03-27 14:39:27, 540177.8382, 540178
2026-03-27 14:39:42, 624539.245475, 624539
2026-03-27 14:39:57, 715584.7192181818, 715585
2026-03-27 14:40:12, 1003765.636542857, 1,003,766
2026-03-27 14:40:27, 1095802.5233176472, 1,095,803
2026-03-27 14:40:42, 1191539.2183, 1,191,539
2026-03-27 14:40:57, 1477879.769243478, 1,477,880
2026-03-27 14:41:12, 1590512.6181153848, 1,590,513
2026-03-27 14:41:27, 1728709.0767931037, 1,728,709
2026-03-27 14:41:42, 1875394.2626000002, 1,875,394
2026-03-27 14:41:57, 2103530.0357428575, 2,103,530
2026-03-27 14:42:12, 1921107.0857142855, 1,921,107
2026-03-27 14:42:27, 1848716.2285714285, 1,848,716
2026-03-27 14:42:42, 1987982.7428571426, 1,987,983
2026-03-27 14:42:57, 1929188.5714285711, 1,929,189
2026-03-27 14:43:12, 1794877.714285714, 1,794,878
2026-03-27 14:43:27, 1866006.5142857141, 1,866,007
2026-03-27 14:43:42, 1950901.714285714, 1,950,902
2026-03-27 14:43:57, 1768834.2857142854, 1,768,834
2026-03-27 14:44:12, 1865363.6571428569, 1,865,364
2026-03-27 14:44:27, 1854060.6857142856, 1,854,061
2026-03-27 14:44:42, 1820961.257142857, 1,820,961
2026-03-27 14:44:57, 1874568.3428571427, 1,874,568
2026-03-27 14:45:12, 1863885.5999999999, 1,863,886
2026-03-27 14:45:27, 1815030.5142857141, 1,815,031
2026-03-27 14:45:42, 1727339.6571428569, 1,727,340
2026-03-27 14:45:57, 1873452.3428571427, 1,873,452
2026-03-27 14:46:12, 1860070.6285714284, 1,860,071
2026-03-27 14:46:27, 1829201.1428571427, 1,829,201
2026-03-27 14:46:42, 1830891.0857142855, 1,830,891
2026-03-27 14:46:57, 1859585.1428571427, 1,859,585
2026-03-27 14:47:12, 1807898.4, 1,807,898
2026-03-27 14:47:27, 1787618.057142857, 1,787,618
2026-03-27 14:47:42, 1761952.1142857142, 1,761,952
2026-03-27 14:47:57, 1760972.914285714, 1,760,973
2026-03-27 14:48:12, 1755560.5714285714, 1,755,561
2026-03-27 14:48:27, 1790932.114285714, 1,790,932
2026-03-27 14:48:42, 1837697.1428571427, 1,837,697
2026-03-27 14:48:57, 1798219.5428571426, 1,798,220
2026-03-27 14:49:12, 1658298.857142857, 1,658,299
2026-03-27 14:49:27, 1541327.657142857, 1,541,328
2026-03-27 14:49:42, 1432421.4857142856, 1,432,421
2026-03-27 14:49:57, 1207135.5428571426, 1,207,136
2026-03-27 14:50:12, 1102878.0732588235, 1,102,878
