## Processor_Batch_Metadata_Cardinality
ラベル: instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/processor/batchprocessor, processor=batch
説明: Batch Processor: Metadata Cardinality
クエリ: otelcol_processor_batch_metadata_cardinality{job="otel-collector-self"}
単位: count

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 17:19:14, 3, 3
2026-03-27 17:19:29, 3, 3
2026-03-27 17:19:44, 3, 3
2026-03-27 17:19:59, 3, 3
2026-03-27 17:20:14, 3, 3
2026-03-27 17:20:29, 3, 3
2026-03-27 17:20:44, 3, 3
2026-03-27 17:20:59, 3, 3
2026-03-27 17:21:14, 3, 3
2026-03-27 17:21:29, 3, 3
2026-03-27 17:21:44, 3, 3
2026-03-27 17:21:59, 1, 1
2026-03-27 17:22:14, 1, 1
2026-03-27 17:22:29, 1, 1
2026-03-27 17:22:44, 1, 1
2026-03-27 17:22:59, 1, 1
2026-03-27 17:23:14, 1, 1
2026-03-27 17:23:29, 1, 1
2026-03-27 17:23:44, 1, 1
2026-03-27 17:23:59, 1, 1
2026-03-27 17:24:14, 1, 1
2026-03-27 17:24:29, 1, 1
2026-03-27 17:24:44, 1, 1
2026-03-27 17:24:59, 1, 1
2026-03-27 17:25:14, 1, 1
2026-03-27 17:25:29, 1, 1
2026-03-27 17:25:44, 1, 1
2026-03-27 17:25:59, 1, 1
2026-03-27 17:26:14, 1, 1
2026-03-27 17:26:29, 1, 1
2026-03-27 17:26:44, 1, 1
2026-03-27 17:26:59, 1, 1
2026-03-27 17:27:14, 1, 1
2026-03-27 17:27:29, 1, 1
2026-03-27 17:27:44, 1, 1
2026-03-27 17:27:59, 1, 1
2026-03-27 17:28:14, 1, 1
2026-03-27 17:28:29, 1, 1
2026-03-27 17:28:44, 1, 1
2026-03-27 17:28:59, 1, 1
2026-03-27 17:29:14, 1, 1
2026-03-27 17:29:29, 1, 1
2026-03-27 17:29:44, 1, 1
2026-03-27 17:29:59, 1, 1
2026-03-27 17:30:14, 1, 1
2026-03-27 17:30:29, 1, 1
2026-03-27 17:30:44, 1, 1
2026-03-27 17:30:59, 1, 1
2026-03-27 17:31:14, 1, 1
2026-03-27 17:31:29, 1, 1
2026-03-27 17:31:44, 1, 1
2026-03-27 17:31:59, 1, 1
2026-03-27 17:32:14, 1, 1
2026-03-27 17:32:29, 1, 1
2026-03-27 17:32:44, 1, 1
2026-03-27 17:32:59, 1, 1
2026-03-27 17:33:14, 1, 1
2026-03-27 17:33:29, 1, 1
2026-03-27 17:33:44, 3, 3
