## Receiver_Accepted_Spans_Rate
ラベル: instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/receiver/receiverhelper, receiver=otlp, transport=grpc
説明: Receiver: 受信したSpansのレート
クエリ: rate(otelcol_receiver_accepted_spans_total{job="otel-collector-self"}[1m])
単位: ops

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 17:22:14, 4273.75, 4273.75/s
2026-03-27 17:22:29, 8981.323199999999, 8981.32/s
2026-03-27 17:22:44, 10060.038666666667, 10060.04/s
2026-03-27 17:22:59, 12249.090909090908, 12249.09/s
2026-03-27 17:23:14, 11070.90909090909, 11070.91/s
2026-03-27 17:23:29, 9696.363636363636, 9696.36/s
2026-03-27 17:23:44, 10903.636363636364, 10903.64/s
2026-03-27 17:23:59, 12172.727272727272, 12172.73/s
2026-03-27 17:24:14, 9394.545454545454, 9394.55/s
2026-03-27 17:24:29, 10463.763636363636, 10463.76/s
2026-03-27 17:24:44, 11778.327272727272, 11778.33/s
2026-03-27 17:24:59, 9831.054545454544, 9831.05/s
2026-03-27 17:25:14, 9772.763636363636, 9772.76/s
2026-03-27 17:25:29, 9992.745454545455, 9992.75/s
2026-03-27 17:25:44, 10496.363636363636, 10496.36/s
2026-03-27 17:25:59, 10500.381832066621, 10500.38/s
2026-03-27 17:26:14, 10109.127272727272, 10109.13/s
2026-03-27 17:26:29, 11518.218181818182, 11518.22/s
2026-03-27 17:26:44, 9236.4, 9236.40/s
2026-03-27 17:26:59, 10432.8, 10432.80/s
2026-03-27 17:27:14, 11098.236363636363, 11098.24/s
2026-03-27 17:27:29, 9494.6, 9494.60/s
2026-03-27 17:27:44, 9621.836363636363, 9621.84/s
2026-03-27 17:27:59, 11394.563636363635, 11394.56/s
2026-03-27 17:28:14, 11345.454545454544, 11345.45/s
2026-03-27 17:28:29, 9509.10909090909, 9509.11/s
2026-03-27 17:28:44, 9843.690909090908, 9843.69/s
2026-03-27 17:28:59, 10716.41818181818, 10716.42/s
2026-03-27 17:29:14, 10749.145454545454, 10749.15/s
2026-03-27 17:29:29, 10549.10909090909, 10549.11/s
2026-03-27 17:29:44, 10818.199999999999, 10818.20/s
2026-03-27 17:29:59, 9561.836363636363, 9561.84/s
2026-03-27 17:30:14, 10903.709090909091, 10903.71/s
2026-03-27 17:30:29, 12467.327272727272, 12467.33/s
2026-03-27 17:30:44, 10936.436363636363, 10936.44/s
2026-03-27 17:30:59, 10934.581818181818, 10934.58/s
2026-03-27 17:31:14, 10847.363636363636, 10847.36/s
2026-03-27 17:31:29, 11203.727272727272, 11203.73/s
2026-03-27 17:31:44, 9963.709090909091, 9963.71/s
2026-03-27 17:31:59, 10309.145454545454, 10309.15/s
2026-03-27 17:32:14, 6004.145454545454, 6004.15/s
2026-03-27 17:32:29, 4111.418181818181, 4111.42/s
2026-03-27 17:32:44, 1633.2363636363636, 1633.24/s
2026-03-27 17:32:59, 0, 0.00/s
2026-03-27 17:33:14, 0, 0.00/s
2026-03-27 17:33:29, 0, 0.00/s
2026-03-27 17:33:44, 0, 0.00/s
