## TailSampling_New_Trace_Received
ラベル: instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=github.com/open-telemetry/opentelemetry-collector-contrib/processor/tailsamplingprocessor
説明: Tail Sampling: 新規トレース到着数累計
クエリ: increase(otelcol_processor_tail_sampling_new_trace_id_received_total{job="otel-collector-self"}[3m])
単位: count

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 17:22:14, 23310.742, 23311
2026-03-27 17:22:29, 48990.07839999999, 48990
2026-03-27 17:22:44, 54887.6292, 54888
2026-03-27 17:22:59, 65361.86349090909, 65362
2026-03-27 17:23:14, 85310.49291428571, 85310
2026-03-27 17:23:29, 95752.3448, 95752
2026-03-27 17:23:44, 108747.82992000002, 108748
2026-03-27 17:23:59, 129868.69474782608, 129869
2026-03-27 17:24:14, 140445.1469846154, 140445
2026-03-27 17:24:29, 155535.60303448274, 155536
2026-03-27 17:24:44, 171543.700725, 171544
2026-03-27 17:24:59, 188816.91428571427, 188817
2026-03-27 17:25:14, 171215.99999999997, 171216
2026-03-27 17:25:29, 165267.7714285714, 165268
2026-03-27 17:25:44, 183581.4857142857, 183581
2026-03-27 17:25:59, 177571.54285714283, 177572
2026-03-27 17:26:14, 163787.65714285712, 163788
2026-03-27 17:26:29, 175524.6857142857, 175525
2026-03-27 17:26:44, 174992.91428571427, 174993
2026-03-27 17:26:59, 163784.57142857142, 163785
2026-03-27 17:27:14, 169977.59999999998, 169978
2026-03-27 17:27:29, 176963.65714285712, 176964
2026-03-27 17:27:44, 163621.02857142856, 163621
2026-03-27 17:27:59, 172615.80132344368, 172616
2026-03-27 17:28:14, 180442.2857142857, 180442
2026-03-27 17:28:29, 171408.34285714285, 171408
2026-03-27 17:28:44, 161450.74285714285, 161451
2026-03-27 17:28:59, 178500.34285714285, 178500
2026-03-27 17:29:14, 179552.57142857142, 179553
2026-03-27 17:29:29, 161533.02857142856, 161533
2026-03-27 17:29:44, 169793.4857142857, 169793
2026-03-27 17:29:59, 177224.91428571427, 177225
2026-03-27 17:30:14, 169833.59999999998, 169834
2026-03-27 17:30:29, 171191.31428571427, 171191
2026-03-27 17:30:44, 180133.71428571426, 180134
2026-03-27 17:30:59, 167562.51428571428, 167563
2026-03-27 17:31:14, 171293.14285714284, 171293
2026-03-27 17:31:29, 176577.94285714283, 176578
2026-03-27 17:31:44, 174293.4857142857, 174293
2026-03-27 17:31:59, 162212.91428571427, 162213
2026-03-27 17:32:14, 155674.2857142857, 155674
2026-03-27 17:32:29, 147446.74285714285, 147447
2026-03-27 17:32:44, 121404.34285714285, 121404
2026-03-27 17:32:59, 112402.28571428571, 112402
2026-03-27 17:33:14, 95534.74285714285, 95535
2026-03-27 17:33:29, 82808.22857142857, 82808
2026-03-27 17:33:44, 63431.413090909096, 63431
