## Exporter_Sent_Spans_Rate
ラベル: exporter=debug, instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/exporter/exporterhelper
説明: Exporter: 送信成功Spansのレート
クエリ: rate(otelcol_exporter_sent_spans_total{job="otel-collector-self"}[1m])
単位: ops

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 17:22:44, 4248.31264, 4248.31/s
2026-03-27 17:22:59, 8971.420421333332, 8971.42/s
2026-03-27 17:23:14, 10288.263965, 10288.26/s
2026-03-27 17:23:29, 12505.381818181817, 12505.38/s
2026-03-27 17:23:44, 11041.10909090909, 11041.11/s
2026-03-27 17:23:59, 9697.41818181818, 9697.42/s
2026-03-27 17:24:14, 10635.145454545454, 10635.15/s
2026-03-27 17:24:29, 12167.490909090908, 12167.49/s
2026-03-27 17:24:44, 9647.89090909091, 9647.89/s
2026-03-27 17:24:59, 10476.145454545454, 10476.15/s
2026-03-27 17:25:14, 11521.163636363635, 11521.16/s
2026-03-27 17:25:29, 10095.327272727272, 10095.33/s
2026-03-27 17:25:44, 10039.290909090909, 10039.29/s
2026-03-27 17:25:59, 9745.881668424307, 9745.88/s
2026-03-27 17:26:14, 10489.963636363636, 10489.96/s
2026-03-27 17:26:29, 10523.127272727272, 10523.13/s
2026-03-27 17:26:44, 10371.654545454545, 10371.65/s
2026-03-27 17:26:59, 11495.436363636363, 11495.44/s
2026-03-27 17:27:14, 9236.4, 9236.40/s
2026-03-27 17:27:29, 10176.781818181818, 10176.78/s
2026-03-27 17:27:44, 11108.727272727272, 11108.73/s
2026-03-27 17:27:59, 9775.327272727272, 9775.33/s
2026-03-27 17:28:14, 9893.872727272726, 9893.87/s
2026-03-27 17:28:29, 11140.781818181818, 11140.78/s
2026-03-27 17:28:44, 11600.90909090909, 11600.91/s
2026-03-27 17:28:59, 9783.01818181818, 9783.02/s
2026-03-27 17:29:14, 9818.527272727273, 9818.53/s
2026-03-27 17:29:29, 10744.436363636363, 10744.44/s
2026-03-27 17:29:44, 10731.054545454544, 10731.05/s
2026-03-27 17:29:59, 10798.4, 10798.40/s
2026-03-27 17:30:14, 10809.981818181817, 10809.98/s
2026-03-27 17:30:29, 9561.072727272727, 9561.07/s
2026-03-27 17:30:44, 10644.872727272726, 10644.87/s
2026-03-27 17:30:59, 12217.709090909091, 12217.71/s
2026-03-27 17:31:14, 10919.4, 10919.40/s
2026-03-27 17:31:29, 10963.127272727272, 10963.13/s
2026-03-27 17:31:44, 10589.472727272727, 10589.47/s
2026-03-27 17:31:59, 10928.30909090909, 10928.31/s
2026-03-27 17:32:14, 9964.327272727272, 9964.33/s
2026-03-27 17:32:29, 10309.054545454544, 10309.05/s
2026-03-27 17:32:44, 6271.072727272727, 6271.07/s
2026-03-27 17:32:59, 4110.70909090909, 4110.71/s
2026-03-27 17:33:14, 1907.0727272727272, 1907.07/s
2026-03-27 17:33:29, 0, 0.00/s
2026-03-27 17:33:44, 0, 0.00/s
