## Processor_Batch_Metadata_Cardinality
ラベル: instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/processor/batchprocessor, processor=batch
説明: Batch Processor: Metadata Cardinality
クエリ: otelcol_processor_batch_metadata_cardinality{job="otel-collector-self"}
単位: count

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 12:51:10, 3, 3
2026-03-27 12:51:25, 3, 3
2026-03-27 12:51:40, 3, 3
2026-03-27 12:51:55, 3, 3
2026-03-27 12:52:10, 3, 3
2026-03-27 12:52:25, 3, 3
2026-03-27 12:52:40, 3, 3
2026-03-27 12:52:55, 3, 3
2026-03-27 12:53:10, 3, 3
2026-03-27 12:53:25, 3, 3
2026-03-27 12:53:40, 3, 3
2026-03-27 12:53:55, 3, 3
2026-03-27 12:54:10, 1, 1
2026-03-27 12:54:25, 1, 1
2026-03-27 12:54:40, 1, 1
2026-03-27 12:54:55, 1, 1
2026-03-27 12:55:10, 1, 1
2026-03-27 12:55:25, 1, 1
2026-03-27 12:55:40, 1, 1
2026-03-27 12:55:55, 1, 1
2026-03-27 12:56:10, 1, 1
2026-03-27 12:56:25, 1, 1
2026-03-27 12:56:40, 1, 1
2026-03-27 12:56:55, 1, 1
2026-03-27 12:57:10, 1, 1
2026-03-27 12:57:25, 1, 1
2026-03-27 12:57:40, 1, 1
2026-03-27 12:57:55, 1, 1
2026-03-27 12:58:10, 1, 1
2026-03-27 12:58:25, 1, 1
2026-03-27 12:58:40, 1, 1
2026-03-27 12:58:55, 1, 1
2026-03-27 12:59:10, 1, 1
2026-03-27 12:59:25, 1, 1
2026-03-27 12:59:40, 1, 1
2026-03-27 12:59:55, 1, 1
2026-03-27 13:00:10, 1, 1
2026-03-27 13:00:25, 1, 1
2026-03-27 13:00:40, 1, 1
2026-03-27 13:00:55, 1, 1
2026-03-27 13:01:10, 1, 1
2026-03-27 13:01:25, 1, 1
2026-03-27 13:01:40, 1, 1
2026-03-27 13:01:55, 1, 1
2026-03-27 13:02:10, 1, 1
2026-03-27 13:02:25, 1, 1
2026-03-27 13:02:40, 1, 1
2026-03-27 13:02:55, 1, 1
2026-03-27 13:03:10, 1, 1
2026-03-27 13:03:25, 1, 1
2026-03-27 13:03:40, 1, 1
2026-03-27 13:03:55, 1, 1
2026-03-27 13:04:10, 1, 1
2026-03-27 13:04:25, 1, 1
2026-03-27 13:04:40, 1, 1
2026-03-27 13:04:55, 1, 1
2026-03-27 13:05:10, 1, 1
2026-03-27 13:05:25, 1, 1
2026-03-27 13:05:40, 1, 1
2026-03-27 13:05:55, 3, 3
