## Exporter_Queue_Usage
ラベル: data_type=traces, exporter=otlp, instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/exporter/exporterhelper
説明: Exporter: キュー使用率
クエリ: otelcol_exporter_queue_size{job="otel-collector-self"} / otelcol_exporter_queue_capacity{job="otel-collector-self"}
単位: ratio

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 12:51:10, 0, 0.00%
2026-03-27 12:51:25, 0, 0.00%
2026-03-27 12:51:40, 0, 0.00%
2026-03-27 12:51:55, 0, 0.00%
2026-03-27 12:52:10, 0, 0.00%
2026-03-27 12:52:25, 0, 0.00%
2026-03-27 12:52:40, 0, 0.00%
2026-03-27 12:52:55, 0, 0.00%
2026-03-27 12:53:10, 0, 0.00%
2026-03-27 12:53:25, 0, 0.00%
2026-03-27 12:53:40, 0, 0.00%
2026-03-27 12:53:55, 0, 0.00%
2026-03-27 13:05:55, 0, 0.00%
