## Uptime_seconds
ラベル: instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/service
説明: Collector Uptime - 起動時間
クエリ: otelcol_process_uptime_seconds_total{job="otel-collector-self"}
単位: seconds

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 12:51:10, 4.193757805, 4.19s
2026-03-27 12:51:25, 19.190958363, 19.19s
2026-03-27 12:51:40, 34.190655084, 34.19s
2026-03-27 12:51:55, 49.190810805, 49.19s
2026-03-27 12:52:10, 64.190659534, 1.07m
2026-03-27 12:52:25, 79.19079944, 1.32m
2026-03-27 12:52:40, 94.190514621, 1.57m
2026-03-27 12:52:55, 109.190174127, 1.82m
2026-03-27 12:53:10, 119.191839974, 1.99m
2026-03-27 12:53:25, 14.760282067, 14.76s
2026-03-27 12:53:40, 29.760280817, 29.76s
2026-03-27 12:53:55, 44.760878939, 44.76s
2026-03-27 12:54:10, 6.534733454, 6.53s
2026-03-27 12:54:25, 21.535264847, 21.54s
2026-03-27 12:54:40, 36.534796671, 36.53s
2026-03-27 12:54:55, 51.535340534, 51.54s
2026-03-27 12:55:10, 66.534966762, 1.11m
2026-03-27 12:55:25, 81.534965737, 1.36m
2026-03-27 12:55:40, 96.534820412, 1.61m
2026-03-27 12:55:55, 111.534445609, 1.86m
2026-03-27 12:56:10, 126.534728793, 2.11m
2026-03-27 12:56:25, 141.53487712, 2.36m
2026-03-27 12:56:40, 156.534844738, 2.61m
2026-03-27 12:56:55, 171.534681958, 2.86m
2026-03-27 12:57:10, 186.535472082, 3.11m
2026-03-27 12:57:25, 201.534781587, 3.36m
2026-03-27 12:57:40, 216.535180093, 3.61m
2026-03-27 12:57:55, 231.5352225, 3.86m
2026-03-27 12:58:10, 246.534869666, 4.11m
2026-03-27 12:58:25, 261.534564468, 4.36m
2026-03-27 12:58:40, 276.535433542, 4.61m
2026-03-27 12:58:55, 291.534559452, 4.86m
2026-03-27 12:59:10, 306.534548612, 5.11m
2026-03-27 12:59:25, 321.534783266, 5.36m
2026-03-27 12:59:40, 336.535468289, 5.61m
2026-03-27 12:59:55, 351.534990222, 5.86m
2026-03-27 13:00:10, 366.534527417, 6.11m
2026-03-27 13:00:25, 381.535386829, 6.36m
2026-03-27 13:00:40, 396.535211602, 6.61m
2026-03-27 13:00:55, 411.535137975, 6.86m
2026-03-27 13:01:10, 426.535223317, 7.11m
2026-03-27 13:01:25, 441.535518484, 7.36m
2026-03-27 13:01:40, 456.534679869, 7.61m
2026-03-27 13:01:55, 471.534933093, 7.86m
2026-03-27 13:02:10, 486.534641418, 8.11m
2026-03-27 13:02:25, 501.534885646, 8.36m
2026-03-27 13:02:40, 516.534632173, 8.61m
2026-03-27 13:02:55, 531.534379646, 8.86m
2026-03-27 13:03:10, 546.534258131, 9.11m
2026-03-27 13:03:25, 561.535037667, 9.36m
2026-03-27 13:03:40, 576.534876716, 9.61m
2026-03-27 13:03:55, 591.534881296, 9.86m
2026-03-27 13:04:10, 606.535297373, 10.11m
2026-03-27 13:04:25, 621.535465951, 10.36m
2026-03-27 13:04:40, 636.535227813, 10.61m
2026-03-27 13:04:55, 651.53523761, 10.86m
2026-03-27 13:05:10, 666.53467714, 11.11m
2026-03-27 13:05:25, 681.534825091, 11.36m
2026-03-27 13:05:40, 696.534897331, 11.61m
2026-03-27 13:05:55, 1.366358564, 1.37s
