## Receiver_Accepted_Spans_Rate
ラベル: instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/receiver/receiverhelper, receiver=otlp, transport=grpc
説明: Receiver: 受信したSpansのレート
クエリ: rate(otelcol_receiver_accepted_spans_total{job="otel-collector-self"}[1m])
単位: ops

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 13:19:38, 6202.320000000001, 6202.32/s
2026-03-27 13:19:53, 10962.07733333333, 10962.08/s
2026-03-27 13:20:08, 15691.372444444443, 15691.37/s
2026-03-27 13:20:23, 18956.363636363636, 18956.36/s
2026-03-27 13:20:38, 18935.42757417103, 18935.43/s
2026-03-27 13:20:53, 18918.181818181816, 18918.18/s
2026-03-27 13:21:08, 18898.181818181816, 18898.18/s
2026-03-27 13:21:23, 18900, 18900.00/s
2026-03-27 13:21:38, 18896.363636363636, 18896.36/s
2026-03-27 13:21:53, 18883.636363636364, 18883.64/s
2026-03-27 13:22:08, 18885.454545454544, 18885.45/s
2026-03-27 13:22:23, 18898.181818181816, 18898.18/s
2026-03-27 13:22:38, 18920, 18920.00/s
2026-03-27 13:22:53, 18709.090909090908, 18709.09/s
2026-03-27 13:23:08, 18685.454545454544, 18685.45/s
2026-03-27 13:23:23, 18534.545454545452, 18534.55/s
2026-03-27 13:23:38, 18465.454545454544, 18465.45/s
2026-03-27 13:23:53, 18669.090909090908, 18669.09/s
2026-03-27 13:24:08, 18687.272727272728, 18687.27/s
2026-03-27 13:24:23, 18841.81818181818, 18841.82/s
2026-03-27 13:24:38, 18856.363636363636, 18856.36/s
2026-03-27 13:24:53, 18856.363636363636, 18856.36/s
2026-03-27 13:25:08, 18852.727272727272, 18852.73/s
2026-03-27 13:25:23, 18845.454545454544, 18845.45/s
2026-03-27 13:25:38, 18854.545454545452, 18854.55/s
2026-03-27 13:25:53, 18867.272727272728, 18867.27/s
2026-03-27 13:26:08, 18592.727272727272, 18592.73/s
2026-03-27 13:26:23, 16409.090909090908, 16409.09/s
2026-03-27 13:26:38, 14249.090909090908, 14249.09/s
2026-03-27 13:26:53, 12034.545454545454, 12034.55/s
2026-03-27 13:27:08, 10921.818181818182, 10921.82/s
2026-03-27 13:27:23, 10860, 10860.00/s
2026-03-27 13:27:38, 10863.636363636364, 10863.64/s
2026-03-27 13:27:53, 10852.727272727272, 10852.73/s
2026-03-27 13:28:08, 10790.90909090909, 10790.91/s
2026-03-27 13:28:23, 10758.181818181818, 10758.18/s
2026-03-27 13:28:38, 10723.636363636364, 10723.64/s
2026-03-27 13:28:53, 10840, 10840.00/s
2026-03-27 13:29:08, 10892.727272727272, 10892.73/s
2026-03-27 13:29:23, 10542.818181818182, 10542.82/s
2026-03-27 13:29:38, 7610.090909090909, 7610.09/s
2026-03-27 13:29:53, 4575.545454545454, 4575.55/s
2026-03-27 13:30:08, 1615.5454545454545, 1615.55/s
2026-03-27 13:30:23, 0, 0.00/s
2026-03-27 13:30:38, 0, 0.00/s
2026-03-27 13:30:53, 0, 0.00/s
2026-03-27 13:31:08, 0, 0.00/s
