## TailSampling_Dropped_Too_Early
ラベル: instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=github.com/open-telemetry/opentelemetry-collector-contrib/processor/tailsamplingprocessor
説明: Tail Sampling: num_traces上限超過による強制ドロップ累計
クエリ: increase(otelcol_processor_tail_sampling_sampling_trace_dropped_too_early_total{job="otel-collector-self"}[3m])
単位: count

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 13:19:38, 0, 0
2026-03-27 13:19:53, 0, 0
2026-03-27 13:20:08, 0, 0
2026-03-27 13:20:23, 0, 0
2026-03-27 13:20:38, 0, 0
2026-03-27 13:20:53, 0, 0
2026-03-27 13:21:08, 0, 0
2026-03-27 13:21:23, 0, 0
2026-03-27 13:21:38, 0, 0
2026-03-27 13:21:53, 0, 0
2026-03-27 13:22:08, 0, 0
2026-03-27 13:22:23, 0, 0
2026-03-27 13:22:38, 0, 0
2026-03-27 13:22:53, 0, 0
2026-03-27 13:23:08, 0, 0
2026-03-27 13:23:23, 0, 0
2026-03-27 13:23:38, 0, 0
2026-03-27 13:23:53, 0, 0
2026-03-27 13:24:08, 0, 0
2026-03-27 13:24:23, 0, 0
2026-03-27 13:24:38, 0, 0
2026-03-27 13:24:53, 0, 0
2026-03-27 13:25:08, 0, 0
2026-03-27 13:25:23, 0, 0
2026-03-27 13:25:38, 0, 0
2026-03-27 13:25:53, 0, 0
2026-03-27 13:26:08, 0, 0
2026-03-27 13:26:23, 0, 0
2026-03-27 13:26:38, 0, 0
2026-03-27 13:26:53, 0, 0
2026-03-27 13:27:08, 0, 0
2026-03-27 13:27:23, 0, 0
2026-03-27 13:27:38, 0, 0
2026-03-27 13:27:53, 0, 0
2026-03-27 13:28:08, 0, 0
2026-03-27 13:28:23, 0, 0
2026-03-27 13:28:38, 0, 0
2026-03-27 13:28:53, 0, 0
2026-03-27 13:29:08, 0, 0
2026-03-27 13:29:23, 0, 0
2026-03-27 13:29:38, 0, 0
2026-03-27 13:29:53, 0, 0
2026-03-27 13:30:08, 0, 0
2026-03-27 13:30:23, 0, 0
2026-03-27 13:30:38, 0, 0
2026-03-27 13:30:53, 0, 0
2026-03-27 13:31:08, 0, 0
