## Exporter_Queue_Usage
ラベル: data_type=logs, exporter=otlp, instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/exporter/exporterhelper
説明: Exporter: キュー使用率
クエリ: otelcol_exporter_queue_size{job="otel-collector-self"} / otelcol_exporter_queue_capacity{job="otel-collector-self"}
単位: ratio

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 13:16:53, 0, 0.00%
2026-03-27 13:17:08, 0, 0.00%
2026-03-27 13:17:23, 0, 0.00%
2026-03-27 13:17:38, 0, 0.00%
2026-03-27 13:17:53, 0, 0.00%
2026-03-27 13:18:08, 0, 0.00%
2026-03-27 13:18:23, 0, 0.00%
2026-03-27 13:18:38, 0, 0.00%
2026-03-27 13:18:53, 0, 0.00%
2026-03-27 13:19:08, 0, 0.00%
2026-03-27 13:31:08, 0, 0.00%
