## TailSampling_Global_Count_Traces_Sampled
ラベル: decision=sampled, instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=github.com/open-telemetry/opentelemetry-collector-contrib/processor/tailsamplingprocessor, sampled=true
説明: Tail Sampling: 全ポリシー通じたサンプリング判定済みトレース累計
クエリ: increase(otelcol_processor_tail_sampling_global_count_traces_sampled_total{job="otel-collector-self"}[3m])
単位: count

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 13:19:38, 23848.128, 23848
2026-03-27 13:19:53, 49823.76384, 49824
2026-03-27 13:20:08, 75678.1152, 75678
2026-03-27 13:20:23, 101494.3584, 101494
2026-03-27 13:20:38, 127238.66438121357, 127239
2026-03-27 13:20:53, 153053.19030588234, 153053
2026-03-27 13:21:08, 178815.53168000001, 178816
2026-03-27 13:21:23, 204597.78949565216, 204598
2026-03-27 13:21:38, 230322.95729230766, 230323
2026-03-27 13:21:53, 256077.06957241375, 256077
2026-03-27 13:22:08, 281830.33, 281830
2026-03-27 13:22:23, 307629.47012571426, 307629
2026-03-27 13:22:38, 309551.6571428571, 309552
2026-03-27 13:22:53, 309432.34285714285, 309432
2026-03-27 13:23:08, 308541.6, 308542
2026-03-27 13:23:23, 308204.22857142857, 308204
2026-03-27 13:23:38, 307484.22857142857, 307484
2026-03-27 13:23:53, 307336.1142857143, 307336
2026-03-27 13:24:08, 307305.2571428571, 307305
2026-03-27 13:24:23, 307268.22857142857, 307268
2026-03-27 13:24:38, 307261.02857142856, 307261
2026-03-27 13:24:53, 307204.45714285714, 307204
2026-03-27 13:25:08, 307085.14285714284, 307085
2026-03-27 13:25:23, 306982.2857142857, 306982
2026-03-27 13:25:38, 306947.31428571424, 306947
2026-03-27 13:25:53, 307579.88571428566, 307580
2026-03-27 13:26:08, 307681.71428571426, 307682
2026-03-27 13:26:23, 300146.39999999997, 300146
2026-03-27 13:26:38, 289186.9714285714, 289187
2026-03-27 13:26:53, 277900.45714285714, 277900
2026-03-27 13:27:08, 266850.51428571425, 266851
2026-03-27 13:27:23, 255638.0571428571, 255638
2026-03-27 13:27:38, 244306.28571428568, 244306
2026-03-27 13:27:53, 233057.82857142854, 233058
2026-03-27 13:28:08, 221704.4571428571, 221704
2026-03-27 13:28:23, 210221.4857142857, 210221
2026-03-27 13:28:38, 198773.4857142857, 198773
2026-03-27 13:28:53, 187601.14285714284, 187601
2026-03-27 13:29:08, 177532.45714285714, 177532
2026-03-27 13:29:23, 177399.7714285714, 177400
2026-03-27 13:29:38, 166181.14285714284, 166181
2026-03-27 13:29:53, 151078.62857142856, 151079
2026-03-27 13:30:08, 135556.45714285714, 135556
2026-03-27 13:30:23, 120328.45714285714, 120328
2026-03-27 13:30:38, 105223.8857142857, 105224
2026-03-27 13:30:53, 90168.6857142857, 90169
2026-03-27 13:31:08, 74973.53952941176, 74974
