## Uptime_seconds
ラベル: instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/service
説明: Collector Uptime - 起動時間
クエリ: otelcol_process_uptime_seconds_total{job="otel-collector-self"}
単位: seconds

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 13:16:53, 4.983723895, 4.98s
2026-03-27 13:17:08, 19.903674927, 19.90s
2026-03-27 13:17:23, 34.903639279, 34.90s
2026-03-27 13:17:38, 49.903714991, 49.90s
2026-03-27 13:17:53, 64.904734512, 1.08m
2026-03-27 13:18:08, 79.904018895, 1.33m
2026-03-27 13:18:23, 94.904314609, 1.58m
2026-03-27 13:18:38, 109.90547259, 1.83m
2026-03-27 13:18:53, 124.904465704, 2.08m
2026-03-27 13:19:08, 10.923390445, 10.92s
2026-03-27 13:19:23, 3.780579882, 3.78s
2026-03-27 13:19:38, 18.779544644, 18.78s
2026-03-27 13:19:53, 33.779804106, 33.78s
2026-03-27 13:20:08, 48.779097623, 48.78s
2026-03-27 13:20:23, 63.778755473, 1.06m
2026-03-27 13:20:38, 78.789831447, 1.31m
2026-03-27 13:20:53, 93.779043455, 1.56m
2026-03-27 13:21:08, 108.7791857, 1.81m
2026-03-27 13:21:23, 123.778759971, 2.06m
2026-03-27 13:21:38, 138.778977883, 2.31m
2026-03-27 13:21:53, 153.7797986, 2.56m
2026-03-27 13:22:08, 168.77884768, 2.81m
2026-03-27 13:22:23, 183.780047452, 3.06m
2026-03-27 13:22:38, 198.779586951, 3.31m
2026-03-27 13:22:53, 213.77947701, 3.56m
2026-03-27 13:23:08, 228.778954306, 3.81m
2026-03-27 13:23:23, 243.870953775, 4.06m
2026-03-27 13:23:38, 258.779050757, 4.31m
2026-03-27 13:23:53, 273.779076002, 4.56m
2026-03-27 13:24:08, 288.779335508, 4.81m
2026-03-27 13:24:23, 303.779074122, 5.06m
2026-03-27 13:24:38, 318.779377367, 5.31m
2026-03-27 13:24:53, 333.77916411, 5.56m
2026-03-27 13:25:08, 348.779846997, 5.81m
2026-03-27 13:25:23, 363.778715951, 6.06m
2026-03-27 13:25:38, 378.779583105, 6.31m
2026-03-27 13:25:53, 393.779087499, 6.56m
2026-03-27 13:26:08, 408.779116302, 6.81m
2026-03-27 13:26:23, 423.779316856, 7.06m
2026-03-27 13:26:38, 438.779660852, 7.31m
2026-03-27 13:26:53, 453.779141385, 7.56m
2026-03-27 13:27:08, 468.779294071, 7.81m
2026-03-27 13:27:23, 483.779128864, 8.06m
2026-03-27 13:27:38, 498.778834139, 8.31m
2026-03-27 13:27:53, 513.779227348, 8.56m
2026-03-27 13:28:08, 528.779644761, 8.81m
2026-03-27 13:28:23, 543.779561577, 9.06m
2026-03-27 13:28:38, 558.778783577, 9.31m
2026-03-27 13:28:53, 573.779289685, 9.56m
2026-03-27 13:29:08, 588.779022777, 9.81m
2026-03-27 13:29:23, 603.779042087, 10.06m
2026-03-27 13:29:38, 618.77948926, 10.31m
2026-03-27 13:29:53, 633.779584638, 10.56m
2026-03-27 13:30:08, 648.779706015, 10.81m
2026-03-27 13:30:23, 663.779099531, 11.06m
2026-03-27 13:30:38, 678.779455376, 11.31m
2026-03-27 13:30:53, 693.780220949, 11.56m
2026-03-27 13:31:08, 2.229405933, 2.23s
