## Processor_Batch_Size_Trigger_Rate
ラベル: instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/processor/batchprocessor, processor=batch
説明: Batch Processor: サイズトリガー送信レート
単位: ops

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-17 16:27:16, 3.282124605608141, 3.28/s
2026-03-17 16:27:31, 5.534778792524944, 5.53/s
2026-03-17 16:27:46, 7.7859940740740745, 7.79/s
2026-03-17 16:28:01, 8.836363636363636, 8.84/s
2026-03-17 16:28:16, 7.654545454545454, 7.65/s
2026-03-17 16:28:31, 6.3999999999999995, 6.40/s
2026-03-17 16:28:46, 5.163636363636363, 5.16/s
2026-03-17 16:29:01, 4.236363636363636, 4.24/s
2026-03-17 16:29:16, 2.999836372561497, 3.00/s
2026-03-17 16:29:31, 1.8000654569257062, 1.80/s
2026-03-17 16:29:46, 0.5817864480119267, 0.58/s
2026-03-17 16:30:01, 0, 0.00/s
2026-03-17 16:30:16, 0, 0.00/s
2026-03-17 16:30:31, 0, 0.00/s
