## TailSampling_Global_Count_Traces_Sampled
ラベル: decision=sampled, instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=github.com/open-telemetry/opentelemetry-collector-contrib/processor/tailsamplingprocessor, sampled=true
説明: Tail Sampling: 全ポリシー通じたサンプリング判定済みトレース累計
単位: count

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-17 17:32:10, 19777.616, 19778
2026-03-17 17:32:25, 45648.361600000004, 45648
2026-03-17 17:32:40, 51033.666742857145, 51034
2026-03-17 17:32:55, 59078.77503999999, 59079
2026-03-17 17:33:10, 85990.42953846154, 85990
2026-03-17 17:33:25, 97540.1172, 97540
2026-03-17 17:33:40, 102091.15267368422, 102091
2026-03-17 17:33:55, 128648.3136, 128648
2026-03-17 17:34:10, 136889.26265599998, 136889
2026-03-17 17:34:25, 136163.02022857143, 136163
2026-03-17 17:34:40, 135577.3408516129, 135577
2026-03-17 17:34:55, 135095.01665882353, 135095
2026-03-17 17:35:10, 115245.01684705883, 115245
