## Processor_Batch_Avg_Size
ラベル: instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/processor/batchprocessor, processor=batch
説明: Batch Processor: 平均バッチサイズ
単位: items

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-17 18:55:16, 2057.0000000000005, 2057.0000
2026-03-17 18:55:31, 2057, 2057.0000
2026-03-17 18:55:46, 2057, 2057.0000
2026-03-17 18:56:01, 2057, 2057.0000
2026-03-17 18:56:16, 2056.9999999999995, 2057.0000
2026-03-17 18:56:31, 2056.9999999999995, 2057.0000
2026-03-17 18:56:46, 2057.0000000000005, 2057.0000
2026-03-17 18:57:01, 2057, 2057.0000
2026-03-17 18:57:16, 2055.637168141593, 2055.6372
2026-03-17 18:57:31, 2054.712871287129, 2054.7129
2026-03-17 18:57:46, 2051.433734939759, 2051.4337
2026-03-17 18:58:01, 1964.6, 1964.6000
2026-03-17 18:58:16, NaN, nan
2026-03-17 18:58:31, NaN, nan
2026-03-17 18:58:46, NaN, nan
