## Exporter_Sent_Spans_Total
ラベル: exporter=debug, instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/exporter/exporterhelper
説明: Exporter: テスト期間中に送信成功したSpans累計
単位: count

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-17 17:11:16, 165626.3488, 165626
2026-03-17 17:11:31, 449492.3488, 449492
2026-03-17 17:11:46, 733358.3487999999, 733358
2026-03-17 17:12:01, 1017282.5470928256, 1,017,283
2026-03-17 17:12:16, 1298972.3850692518, 1,298,972
2026-03-17 17:12:31, 1580706.9093676948, 1,580,707
2026-03-17 17:12:46, 1862464.9525583354, 1,862,465
2026-03-17 17:13:01, 2146364.1123280637, 2,146,364
2026-03-17 17:13:16, 2275534.6970408238, 2,275,535
2026-03-17 17:13:31, 2268495.3972432064, 2,268,495
2026-03-17 17:13:46, 2262717.86116129, 2,262,718
2026-03-17 17:14:01, 2257986.1351922844, 2,257,986
2026-03-17 17:14:16, 2077662.6819958403, 2,077,663
2026-03-17 17:14:31, 1785723.5101513704, 1,785,724
2026-03-17 17:14:46, 1507247.9949575148, 1,507,248
