## Exporter_Sent_Spans_Total
ラベル: exporter=debug, instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/exporter/exporterhelper
説明: Exporter: テスト期間中に送信成功したSpans累計
クエリ: increase(otelcol_exporter_sent_spans_total{job="otel-collector-self"}[3m])
単位: count

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 16:31:37, 284620.12691641116, 284620
2026-03-27 16:31:52, 566229.9935006499, 566230
2026-03-27 16:32:07, 643438.5050552186, 643439
2026-03-27 16:32:22, 766961.7645333332, 766962
2026-03-27 16:32:37, 1004565.5447733334, 1,004,566
2026-03-27 16:32:52, 1098358.7625745807, 1,098,359
2026-03-27 16:33:07, 1283378.7608190477, 1,283,379
2026-03-27 16:33:22, 1381817.743, 1,381,818
2026-03-27 16:33:37, 1643940.6359703706, 1,643,941
2026-03-27 16:33:52, 1729900.0278466668, 1,729,900
2026-03-27 16:34:07, 1880241.5055029634, 1,880,242
2026-03-27 16:34:22, 1935139.8857142855, 1,935,140
2026-03-27 16:34:37, 1878251.6571428569, 1,878,252
2026-03-27 16:34:52, 1793480.914285714, 1,793,481
2026-03-27 16:35:07, 1867780.0253711385, 1,867,780
2026-03-27 16:35:22, 1875149.4857142856, 1,875,149
2026-03-27 16:35:37, 1702285.0677440187, 1,702,285
2026-03-27 16:35:52, 1774505.3915209977, 1,774,505
2026-03-27 16:36:07, 1862281.0676754462, 1,862,281
2026-03-27 16:36:22, 1828640.5714285714, 1,828,641
2026-03-27 16:36:37, 1790250.0600006857, 1,790,250
2026-03-27 16:36:52, 1779345.257142857, 1,779,345
2026-03-27 16:37:07, 1722115.849442581, 1,722,116
2026-03-27 16:37:22, 1818433.0285714285, 1,818,433
2026-03-27 16:37:37, 1848239.4486920147, 1,848,239
2026-03-27 16:37:52, 1783707.4285714284, 1,783,707
2026-03-27 16:38:07, 1801281.5999999999, 1,801,282
2026-03-27 16:38:22, 1800206.7404943942, 1,800,207
2026-03-27 16:38:37, 1840180.9132519243, 1,840,181
2026-03-27 16:38:52, 1828383.1041930947, 1,828,383
2026-03-27 16:39:07, 1710957.5999999999, 1,710,958
2026-03-27 16:39:22, 1830244.9700287427, 1,830,245
2026-03-27 16:39:37, 1810056.170465649, 1,810,056
2026-03-27 16:39:52, 1803601.0903044054, 1,803,601
2026-03-27 16:40:07, 1832958.050709441, 1,832,958
2026-03-27 16:40:22, 1834650.1182843624, 1,834,650
2026-03-27 16:40:37, 1719389.9358849816, 1,719,390
2026-03-27 16:40:52, 1817455.8857142855, 1,817,456
2026-03-27 16:41:07, 1852931.4354611062, 1,852,931
2026-03-27 16:41:22, 1719222.1714285712, 1,719,222
2026-03-27 16:41:37, 1609743.0857142855, 1,609,743
2026-03-27 16:41:52, 1457715.0857142855, 1,457,715
2026-03-27 16:42:07, 1291630.0863413769, 1,291,630
2026-03-27 16:42:22, 1126408.1142857142, 1,126,408
2026-03-27 16:42:37, 1042342.2439878787, 1,042,342
