## TailSampling_Dropped_Too_Early
ラベル: instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=github.com/open-telemetry/opentelemetry-collector-contrib/processor/tailsamplingprocessor
説明: Tail Sampling: num_traces上限超過による強制ドロップ累計
クエリ: increase(otelcol_processor_tail_sampling_sampling_trace_dropped_too_early_total{job="otel-collector-self"}[3m])
単位: count

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 16:31:07, 0, 0
2026-03-27 16:31:22, 0, 0
2026-03-27 16:31:37, 0, 0
2026-03-27 16:31:52, 0, 0
2026-03-27 16:32:07, 0, 0
2026-03-27 16:32:22, 0, 0
2026-03-27 16:32:37, 0, 0
2026-03-27 16:32:52, 0, 0
2026-03-27 16:33:07, 0, 0
2026-03-27 16:33:22, 0, 0
2026-03-27 16:33:37, 0, 0
2026-03-27 16:33:52, 0, 0
2026-03-27 16:34:07, 0, 0
2026-03-27 16:34:22, 0, 0
2026-03-27 16:34:37, 0, 0
2026-03-27 16:34:52, 0, 0
2026-03-27 16:35:07, 0, 0
2026-03-27 16:35:22, 0, 0
2026-03-27 16:35:37, 0, 0
2026-03-27 16:35:52, 0, 0
2026-03-27 16:36:07, 0, 0
2026-03-27 16:36:22, 0, 0
2026-03-27 16:36:37, 0, 0
2026-03-27 16:36:52, 0, 0
2026-03-27 16:37:07, 0, 0
2026-03-27 16:37:22, 0, 0
2026-03-27 16:37:37, 0, 0
2026-03-27 16:37:52, 0, 0
2026-03-27 16:38:07, 0, 0
2026-03-27 16:38:22, 0, 0
2026-03-27 16:38:37, 0, 0
2026-03-27 16:38:52, 0, 0
2026-03-27 16:39:07, 0, 0
2026-03-27 16:39:22, 0, 0
2026-03-27 16:39:37, 0, 0
2026-03-27 16:39:52, 0, 0
2026-03-27 16:40:07, 0, 0
2026-03-27 16:40:22, 0, 0
2026-03-27 16:40:37, 0, 0
2026-03-27 16:40:52, 0, 0
2026-03-27 16:41:07, 0, 0
2026-03-27 16:41:22, 0, 0
2026-03-27 16:41:37, 0, 0
2026-03-27 16:41:52, 0, 0
2026-03-27 16:42:07, 0, 0
2026-03-27 16:42:22, 0, 0
2026-03-27 16:42:37, 0, 0
